estilo	livro	capitulo	versiculo	texto
NCV	John	1	11	He came to the world that was his own , but his own people did not accept him .
NCV	John	1	12	But to all who did accept him and believe in him he gave the right to become children of God .
NCV	John	1	13	They did not become his children in any human way—by any human parents or human desire . They were born of God .
NCV	John	1	14	The Word became a human and lived among us . We saw his glory—the glory that belongs to the only Son of the Father—and he was full of grace and truth .
NCV	John	1	15	John tells the truth about him and cries out , saying , “ This is the One I told you about : ‘ The One who comes after me is greater than I am , because he was living before me. ’ ”
NCV	John	1	16	Because he was full of grace and truth , from him we all received one gift after another .
NCV	John	1	17	The law was given through Moses , but grace and truth came through Jesus Christ .
NCV	John	1	18	No one has ever seen God . But God the only Son is very close to the Father , [ d ] and he has shown us what God is like . John Tells People About Jesus
NCV	John	1	19	Here is the truth John [ e ] told when the leaders in Jerusalem sent priests and Levites to ask him , “ Who are you ? ”
NCV	John	1	20	John spoke freely and did not refuse to answer . He said , “ I am not the Christ. ”
NCV	John	1	21	So they asked him , “ Then who are you ? Are you Elijah ? ” [ f ] He answered , “ No , I am not. ” “ Are you the Prophet ? ” [ g ] they asked . He answered , “ No. ”
NCV	John	1	22	Then they said , “ Who are you ? Give us an answer to tell those who sent us . What do you say about yourself ? ”
NCV	John	1	23	John told them in the words of the prophet Isaiah : “ I am the voice of one calling out in the desert : ‘ Make the road straight for the Lord. ’ ” Isaiah 40:3
NCV	John	1	24	Some Pharisees who had been sent asked John :
NCV	John	1	25	“ If you are not the Christ or Elijah or the Prophet , why do you baptize people ? ”
NCV	John	1	26	John answered , “ I baptize with water , but there is one here with you that you don ’ t know about .
NCV	John	1	27	He is the One who comes after me . I am not good enough to untie the strings of his sandals. ”
NCV	John	1	28	This all happened at Bethany on the other side of the Jordan River , where John was baptizing people .
NCV	John	1	29	The next day John saw Jesus coming toward him . John said , “ Look , the Lamb of God , [ h ] who takes away the sin of the world !
NCV	John	1	30	This is the One I was talking about when I said , ‘ A man will come after me , but he is greater than I am , because he was living before me. ’
NCV	John	1	31	Even I did not know who he was , although I came baptizing with water so that the people of Israel would know who he is. ” 32-33 Then John said , “ I saw the Spirit come down from heaven in the form of a dove and rest on him . Until then I did not know who the Christ was . But the God who sent me to baptize with water told me , ‘ You will see the Spirit come down and rest on a man ; he is the One who will baptize with the Holy Spirit. ’
NCV	John	1	34	I have seen this happen , and I tell you the truth : This man is the Son of God. ” [ i ] The First Followers of Jesus
NCV	John	1	35	The next day John [ j ] was there again with two of his followers .
NCV	John	1	36	When he saw Jesus walking by , he said , “ Look , the Lamb of God ! ” [ k ]
NCV	John	1	37	The two followers heard John say this , so they followed Jesus .
NCV	John	1	38	When Jesus turned and saw them following him , he asked , “ What are you looking for ? ” They said , “ Rabbi , where are you staying ? ” ( “ Rabbi ” means “ Teacher. ” )
NCV	John	1	39	He answered , “ Come and see. ” So the two men went with Jesus and saw where he was staying and stayed there with him that day . It was about four o ’ clock in the afternoon .
NCV	John	1	40	One of the two men who followed Jesus after they heard John speak about him was Andrew , Simon Peter ’ s brother .
NCV	John	1	41	The first thing Andrew did was to find his brother Simon and say to him , “ We have found the Messiah. ” ( “ Messiah ” means “ Christ. ” )
NCV	John	1	42	Then Andrew took Simon to Jesus . Jesus looked at him and said , “ You are Simon son of John . You will be called Cephas. ” ( “ Cephas ” means “ Peter. ” [ l ] )
NCV	John	1	43	The next day Jesus decided to go to Galilee . He found Philip and said to him , “ Follow me. ”
NCV	John	1	44	Philip was from the town of Bethsaida , where Andrew and Peter lived .
NCV	John	1	45	Philip found Nathanael and told him , “ We have found the man that Moses wrote about in the law , and the prophets also wrote about him . He is Jesus , the son of Joseph , from Nazareth. ”
NCV	John	1	46	But Nathanael said to Philip , “ Can anything good come from Nazareth ? ” Philip answered , “ Come and see. ”
NCV	John	1	47	As Jesus saw Nathanael coming toward him , he said , “ Here is truly an Israelite . There is nothing false in him. ”
NCV	John	1	48	Nathanael asked , “ How do you know me ? ” Jesus answered , “ I saw you when you were under the fig tree , before Philip told you about me. ”
NCV	John	1	49	Then Nathanael said to Jesus , “ Teacher , you are the Son of God ; you are the King of Israel. ”
NCV	John	1	50	Jesus said to Nathanael , “ Do you believe simply because I told you I saw you under the fig tree ? You will see greater things than that. ”
NCV	John	1	51	And Jesus said to them , “ I tell you the truth , you will all see heaven open and ‘ angels of God going up and coming down ’ [ m ] on the Son of Man. ” Footnotes - 1:1 Word The Greek word is “ logos , ” meaning any kind of communication ; it could be translated “ message. ” Here , it means Christ , because Christ was the way God told people about himself . - 1:5 overpowered This can also be translated , “ understood. ” - 1:6 John John the Baptist , who preached to people about Christ ’ s coming ( Matthew
NCV	John	1	2005	by Thomas Nelson , Inc .
NCV	John	2	2	and Jesus and his followers were also invited to the wedding .
NCV	John	2	3	When all the wine was gone , Jesus ’ mother said to him , “ They have no more wine. ”
NCV	John	2	4	Jesus answered , “ Dear woman , why come to me ? My time has not yet come. ”
NCV	John	2	5	His mother said to the servants , “ Do whatever he tells you to do. ”
NCV	John	2	6	In that place there were six stone water jars that the Jews used in their washing ceremony . [ a ] Each jar held about twenty or thirty gallons .
NCV	John	2	7	Jesus said to the servants , “ Fill the jars with water. ” So they filled the jars to the top .
NCV	John	2	8	Then he said to them , “ Now take some out and give it to the master of the feast. ” So they took the water to the master .
NCV	John	2	9	When he tasted it , the water had become wine . He did not know where the wine came from , but the servants who had brought the water knew . The master of the wedding called the bridegroom
NCV	John	2	10	and said to him , “ People always serve the best wine first . Later , after the guests have been drinking awhile , they serve the cheaper wine . But you have saved the best wine till now. ”
NCV	John	2	11	So in Cana of Galilee Jesus did his first miracle . There he showed his glory , and his followers believed in him . Jesus in the Temple
NCV	John	2	12	After this , Jesus went to the town of Capernaum with his mother , brothers , and followers . They stayed there for just a few days .
NCV	John	2	13	When it was almost time for the Jewish Passover Feast , Jesus went to Jerusalem .
NCV	John	2	14	In the Temple he found people selling cattle , sheep , and doves . He saw others sitting at tables , exchanging different kinds of money .
NCV	John	2	15	Jesus made a whip out of cords and forced all of them , both the sheep and cattle , to leave the Temple . He turned over the tables and scattered the money of those who were exchanging it .
NCV	John	2	16	Then he said to those who were selling pigeons , “ Take these things out of here ! Don ’ t make my Father ’ s house a place for buying and selling ! ”
NCV	John	2	17	When this happened , the followers remembered what was written in the Scriptures : “ My strong love for your Temple completely controls me. ” [ b ]
NCV	John	2	18	Some of his people said to Jesus , “ Show us a miracle to prove you have the right to do these things. ”
NCV	John	2	19	Jesus answered them , “ Destroy this temple , and I will build it again in three days. ”
NCV	John	2	20	They answered , “ It took forty-six years to build this Temple ! Do you really believe you can build it again in three days ? ”
NCV	John	2	21	( But the temple Jesus meant was his own body .
NCV	John	2	22	After Jesus was raised from the dead , his followers remembered that Jesus had said this . Then they believed the Scripture and the words Jesus had said . )
NCV	John	2	23	When Jesus was in Jerusalem for the Passover Feast , many people believed in him because they saw the miracles he did .
NCV	John	2	24	But Jesus did not believe in them because he knew them all .
NCV	John	2	25	He did not need anyone to tell him about people , because he knew what was in people ’ s minds . Footnotes - 2:6 washing ceremony The Jewish people washed themselves in special ways before eating , before worshiping in the Temple , and at other special times . - 2:17 “ My . . . me. ” Quotation from Psalm 69:9 . The Holy Bible , New Century Version® . Copyright ©
NCV	John	2	2005	by Thomas Nelson , Inc .
NCV	John	3	3	Jesus answered , “ I tell you the truth , unless you are born again , you can not be in God ’ s kingdom. ”
NCV	John	3	2	One night Nicodemus came to Jesus and said , “ Teacher , we know you are a teacher sent from God , because no one can do the miracles you do unless God is with him. ”
NCV	John	3	4	Nicodemus said , “ But if a person is already old , how can he be born again ? He can not enter his mother ’ s womb again . So how can a person be born a second time ? ”
NCV	John	3	5	But Jesus answered , “ I tell you the truth , unless you are born from water and the Spirit , you can not enter God ’ s kingdom .
NCV	John	3	6	Human life comes from human parents , but spiritual life comes from the Spirit .
NCV	John	3	7	Don ’ t be surprised when I tell you , ‘ You must all be born again. ’
NCV	John	3	8	The wind blows where it wants to and you hear the sound of it , but you don ’ t know where the wind comes from or where it is going . It is the same with every person who is born from the Spirit. ”
NCV	John	3	9	Nicodemus asked , “ How can this happen ? ”
NCV	John	3	10	Jesus said , “ You are an important teacher in Israel , and you don ’ t understand these things ?
NCV	John	3	11	I tell you the truth , we talk about what we know , and we tell about what we have seen , but you don ’ t accept what we tell you .
NCV	John	3	12	I have told you about things here on earth , and you do not believe me . So you will not believe me if I tell you about things of heaven .
NCV	John	3	13	The only one who has ever gone up to heaven is the One who came down from heaven—the Son of Man . [ a ]
NCV	John	3	14	“ Just as Moses lifted up the snake in the desert , [ b ] the Son of Man must also be lifted up .
NCV	John	3	15	So that everyone who believes can have eternal life in him .
NCV	John	3	16	“ God loved the world so much that he gave his one and only Son so that whoever believes in him may not be lost , but have eternal life .
NCV	John	3	17	God did not send his Son into the world to judge the world guilty , but to save the world through him .
NCV	John	3	18	People who believe in God ’ s Son are not judged guilty . Those who do not believe have already been judged guilty , because they have not believed in God ’ s one and only Son .
NCV	John	3	19	They are judged by this fact : The Light has come into the world , but they did not want light . They wanted darkness , because they were doing evil things .
NCV	John	3	20	All who do evil hate the light and will not come to the light , because it will show all the evil things they do .
NCV	John	3	21	But those who follow the true way come to the light , and it shows that the things they do were done through God. ” Jesus and John the Baptist
NCV	John	3	22	After this , Jesus and his followers went into the area of Judea , where he stayed with his followers and baptized people .
NCV	John	3	23	John was also baptizing in Aenon , near Salim , because there was plenty of water there . People were going there to be baptized .
NCV	John	3	24	( This was before John was put into prison . )
NCV	John	3	25	Some of John ’ s followers had an argument with a Jew about religious washing . [ c ]
NCV	John	3	26	So they came to John and said , “ Teacher , remember the man who was with you on the other side of the Jordan River , the one you spoke about so much ? He is baptizing , and everyone is going to him. ”
NCV	John	3	27	John answered , “ A man can get only what God gives him .
NCV	John	3	28	You yourselves heard me say , ‘ I am not the Christ , but I am the one sent to prepare the way for him. ’
NCV	John	3	29	The bride belongs only to the bridegroom . But the friend who helps the bridegroom stands by and listens to him . He is thrilled that he gets to hear the bridegroom ’ s voice . In the same way , I am really happy .
NCV	John	3	30	He must become greater , and I must become less important . The One Who Comes from Heaven
NCV	John	3	31	“ The One who comes from above is greater than all . The one who is from the earth belongs to the earth and talks about things on the earth . But the One who comes from heaven is greater than all .
NCV	John	3	32	He tells what he has seen and heard , but no one accepts what he says .
NCV	John	3	33	Whoever accepts what he says has proven that God is true .
NCV	John	3	34	The One whom God sent speaks the words of God , because God gives him the Spirit fully .
NCV	John	3	35	The Father loves the Son and has given him power over everything .
NCV	John	3	36	Those who believe in the Son have eternal life , but those who do not obey the Son will never have life . God ’ s anger stays on them. ” Footnotes - 3:13 the Son of Man Some Greek copies continue , “ who is in heaven. ” - 3:14 Moses . . . desert When the Israelites were dying from snakebites , God told Moses to put a bronze snake on a pole . The people who looked at the snake were healed ( Numbers 21:4–9 ) . - 3:25 religious washing The Jewish people washed themselves in special ways before eating , before worshiping in the Temple , and at other special times . The Holy Bible , New Century Version® . Copyright ©
NCV	John	3	2005	by Thomas Nelson , Inc .
NCV	John	4	4	But on the way he had to go through the country of Samaria .
NCV	John	4	2	although Jesus himself did not baptize people , but his followers did .
NCV	John	4	3	Jesus knew that the Pharisees had heard about him , so he left Judea and went back to Galilee .
NCV	John	4	5	In Samaria Jesus came to the town called Sychar , which is near the field Jacob gave to his son Joseph .
NCV	John	4	6	Jacob ’ s well was there . Jesus was tired from his long trip , so he sat down beside the well . It was about twelve o ’ clock noon .
NCV	John	4	7	When a Samaritan woman came to the well to get some water , Jesus said to her , “ Please give me a drink. ”
NCV	John	4	8	( This happened while Jesus ’ followers were in town buying some food . )
NCV	John	4	9	The woman said , “ I am surprised that you ask me for a drink , since you are a Jewish man and I am a Samaritan woman. ” ( Jewish people are not friends with Samaritans . [ a ] )
NCV	John	4	10	Jesus said , “ If you only knew the free gift of God and who it is that is asking you for water , you would have asked him , and he would have given you living water. ”
NCV	John	4	11	The woman said , “ Sir , where will you get this living water ? The well is very deep , and you have nothing to get water with .
NCV	John	4	12	Are you greater than Jacob , our father , who gave us this well and drank from it himself along with his sons and flocks ? ”
NCV	John	4	13	Jesus answered , “ Everyone who drinks this water will be thirsty again ,
NCV	John	4	14	but whoever drinks the water I give will never be thirsty . The water I give will become a spring of water gushing up inside that person , giving eternal life. ”
NCV	John	4	15	The woman said to him , “ Sir , give me this water so I will never be thirsty again and will not have to come back here to get more water. ”
NCV	John	4	16	Jesus told her , “ Go get your husband and come back here. ”
NCV	John	4	17	The woman answered , “ I have no husband. ” Jesus said to her , “ You are right to say you have no husband .
NCV	John	4	18	Really you have had five husbands , and the man you live with now is not your husband . You told the truth. ”
NCV	John	4	19	The woman said , “ Sir , I can see that you are a prophet .
NCV	John	4	20	Our ancestors worshiped on this mountain , but you say that Jerusalem is the place where people must worship. ”
NCV	John	4	21	Jesus said , “ Believe me , woman . The time is coming when neither in Jerusalem nor on this mountain will you actually worship the Father .
NCV	John	4	22	You Samaritans worship something you don ’ t understand . We understand what we worship , because salvation comes from the Jews .
NCV	John	4	23	The time is coming when the true worshipers will worship the Father in spirit and truth , and that time is here already . You see , the Father too is actively seeking such people to worship him .
NCV	John	4	24	God is spirit , and those who worship him must worship in spirit and truth. ”
NCV	John	4	25	The woman said , “ I know that the Messiah is coming. ” ( Messiah is the One called Christ . ) “ When the Messiah comes , he will explain everything to us. ”
NCV	John	4	26	Then Jesus said , “ I am he—I , the one talking to you. ”
NCV	John	4	27	Just then his followers came back from town and were surprised to see him talking with a woman . But none of them asked , “ What do you want ? ” or “ Why are you talking with her ? ”
NCV	John	4	28	Then the woman left her water jar and went back to town . She said to the people ,
NCV	John	4	29	“ Come and see a man who told me everything I ever did . Do you think he might be the Christ ? ”
NCV	John	4	30	So the people left the town and went to see Jesus .
NCV	John	4	31	Meanwhile , his followers were begging him , “ Teacher , eat something. ”
NCV	John	4	32	But Jesus answered , “ I have food to eat that you know nothing about. ”
NCV	John	4	33	So the followers asked themselves , “ Did somebody already bring him food ? ”
NCV	John	4	34	Jesus said , “ My food is to do what the One who sent me wants me to do and to finish his work .
NCV	John	4	35	You have a saying , ‘ Four more months till harvest. ’ But I tell you , open your eyes and look at the fields ready for harvest now .
NCV	John	4	36	Already , the one who harvests is being paid and is gathering crops for eternal life . So the one who plants and the one who harvests celebrate at the same time .
NCV	John	4	37	Here the saying is true , ‘ One person plants , and another harvests. ’
NCV	John	4	38	I sent you to harvest a crop that you did not work on . Others did the work , and you get to finish up their work. ” [ b ]
NCV	John	4	39	Many of the Samaritans in that town believed in Jesus because of what the woman said : “ He told me everything I ever did. ”
NCV	John	4	40	When the Samaritans came to Jesus , they begged him to stay with them , so he stayed there two more days .
NCV	John	4	41	And many more believed because of the things he said .
NCV	John	4	42	They said to the woman , “ First we believed in Jesus because of what you said , but now we believe because we heard him ourselves . We know that this man really is the Savior of the world. ” Jesus Heals an Officer ’ s Son
NCV	John	4	43	Two days later , Jesus left and went to Galilee .
NCV	John	4	44	( Jesus had said before that a prophet is not respected in his own country . )
NCV	John	4	45	When Jesus arrived in Galilee , the people there welcomed him . They had seen all the things he did at the Passover Feast in Jerusalem , because they had been there , too .
NCV	John	4	46	Jesus went again to visit Cana in Galilee where he had changed the water into wine . One of the king ’ s important officers lived in the city of Capernaum , and his son was sick .
NCV	John	4	47	When he heard that Jesus had come from Judea to Galilee , he went to Jesus and begged him to come to Capernaum and heal his son , because his son was almost dead .
NCV	John	4	48	Jesus said to him , “ You people must see signs and miracles before you will believe in me. ”
NCV	John	4	49	The officer said , “ Sir , come before my child dies. ”
NCV	John	4	50	Jesus answered , “ Go . Your son will live. ” The man believed what Jesus told him and went home .
NCV	John	4	51	On the way the man ’ s servants came and met him and told him , “ Your son is alive. ”
NCV	John	4	52	The man asked , “ What time did my son begin to get well ? ” They answered , “ Yesterday at one o ’ clock the fever left him. ”
NCV	John	4	53	The father knew that one o ’ clock was the exact time that Jesus had said , “ Your son will live. ” So the man and all the people who lived in his house believed in Jesus .
NCV	John	4	54	That was the second miracle Jesus did after coming from Judea to Galilee . The Holy Bible , New Century Version® . Copyright ©
NCV	John	4	2005	by Thomas Nelson , Inc .
NCV	John	5	5	A man was lying there who had been sick for thirty-eight years .
NCV	John	5	2	In Jerusalem there is a pool with five covered porches , which is called Bethesda [ a ] in the Hebrew language . [ b ] This pool is near the Sheep Gate .
NCV	John	5	3	Many sick people were lying on the porches beside the pool . Some were blind , some were crippled , and some were paralyzed [ , and they waited for the water to move .
NCV	John	5	4	Sometimes an angel of the Lord came down to the pool and stirred up the water . After the angel did this , the first person to go into the pool was healed from any sickness he had ] . [ c ]
NCV	John	5	6	When Jesus saw the man and knew that he had been sick for such a long time , Jesus asked him , “ Do you want to be well ? ”
NCV	John	5	7	The sick man answered , “ Sir , there is no one to help me get into the pool when the water starts moving . While I am coming to the water , someone else always gets in before me. ”
NCV	John	5	8	Then Jesus said , “ Stand up . Pick up your mat and walk. ”
NCV	John	5	9	And immediately the man was well ; he picked up his mat and began to walk . The day this happened was a Sabbath day .
NCV	John	5	10	So the Jews said to the man who had been healed , “ Today is the Sabbath . It is against our law for you to carry your mat on the Sabbath day. ”
NCV	John	5	11	But he answered , “ The man who made me well told me , ‘ Pick up your mat and walk. ’ ”
NCV	John	5	12	Then they asked him , “ Who is the man who told you to pick up your mat and walk ? ”
NCV	John	5	13	But the man who had been healed did not know who it was , because there were many people in that place , and Jesus had left .
NCV	John	5	14	Later , Jesus found the man at the Temple and said to him , “ See , you are well now . Stop sinning so that something worse does not happen to you. ”
NCV	John	5	15	Then the man left and told his people that Jesus was the one who had made him well .
NCV	John	5	16	Because Jesus was doing this on the Sabbath day , some evil people began to persecute him .
NCV	John	5	17	But Jesus said to them , “ My Father never stops working , and so I keep working , too. ”
NCV	John	5	18	This made them try still harder to kill him . They said , “ First Jesus was breaking the law about the Sabbath day . Now he says that God is his own Father , making himself equal with God ! ” Jesus Has God ’ s Authority
NCV	John	5	19	But Jesus said , “ I tell you the truth , the Son can do nothing alone . The Son does only what he sees the Father doing , because the Son does whatever the Father does .
NCV	John	5	20	The Father loves the Son and shows the Son all the things he himself does . But the Father will show the Son even greater things than this so that you can all be amazed .
NCV	John	5	21	Just as the Father raises the dead and gives them life , so also the Son gives life to those he wants to .
NCV	John	5	22	In fact , the Father judges no one , but he has given the Son power to do all the judging
NCV	John	5	23	so that all people will honor the Son as much as they honor the Father . Anyone who does not honor the Son does not honor the Father who sent him .
NCV	John	5	24	“ I tell you the truth , whoever hears what I say and believes in the One who sent me has eternal life . That person will not be judged guilty but has already left death and entered life .
NCV	John	5	25	I tell you the truth , the time is coming and is already here when the dead will hear the voice of the Son of God , and those who hear will have life .
NCV	John	5	26	Life comes from the Father himself , and he has allowed the Son to have life in himself as well .
NCV	John	5	27	And the Father has given the Son the approval to judge , because he is the Son of Man .
NCV	John	5	28	Don ’ t be surprised at this : A time is coming when all who are dead and in their graves will hear his voice .
NCV	John	5	29	Then they will come out of their graves . Those who did good will rise and have life forever , but those who did evil will rise to be judged guilty . Jesus Is God ’ s Son
NCV	John	5	30	“ I can do nothing alone . I judge only the way I am told , so my judgment is fair . I don ’ t try to please myself , but I try to please the One who sent me .
NCV	John	5	31	“ If only I tell people about myself , what I say is not true .
NCV	John	5	32	But there is another who tells about me , and I know that the things he says about me are true .
NCV	John	5	33	“ You have sent people to John , and he has told you the truth .
NCV	John	5	34	It is not that I need what humans say ; I tell you this so you can be saved .
NCV	John	5	35	John was like a burning and shining lamp , and you were happy to enjoy his light for a while .
NCV	John	5	36	“ But I have a proof about myself that is greater than that of John . The things I do , which are the things my Father gave me to do , prove that the Father sent me .
NCV	John	5	37	And the Father himself who sent me has given proof about me . You have never heard his voice or seen what he looks like .
NCV	John	5	38	His teaching does not live in you , because you don ’ t believe in the One the Father sent .
NCV	John	5	39	You carefully study the Scriptures because you think they give you eternal life . They do in fact tell about me ,
NCV	John	5	40	but you refuse to come to me to have that life .
NCV	John	5	41	“ I don ’ t need praise from people .
NCV	John	5	42	But I know you—I know that you don ’ t have God ’ s love in you .
NCV	John	5	43	I have come from my Father and speak for him , but you don ’ t accept me . But when another person comes , speaking only for himself , you will accept him .
NCV	John	5	44	You try to get praise from each other , but you do not try to get the praise that comes from the only God . So how can you believe ?
NCV	John	5	45	Don ’ t think that I will stand before the Father and say you are wrong . The one who says you are wrong is Moses , the one you hoped would save you .
NCV	John	5	46	If you really believed Moses , you would believe me , because Moses wrote about me .
NCV	John	5	47	But if you don ’ t believe what Moses wrote , how can you believe what I say ? ” Footnotes The Holy Bible , New Century Version® . Copyright ©
NCV	John	5	2005	by Thomas Nelson , Inc .
NCV	John	6	6	( Jesus asked Philip this question to test him , because Jesus already knew what he planned to do . )
NCV	John	6	2	Many people followed him because they saw the miracles he did to heal the sick .
NCV	John	6	3	Jesus went up on a hill and sat down there with his followers .
NCV	John	6	4	It was almost the time for the Jewish Passover Feast .
NCV	John	6	5	When Jesus looked up and saw a large crowd coming toward him , he said to Philip , “ Where can we buy enough bread for all these people to eat ? ”
NCV	John	6	7	Philip answered , “ Someone would have to work almost a year to buy enough bread for each person to have only a little piece. ”
NCV	John	6	8	Another one of his followers , Andrew , Simon Peter ’ s brother , said ,
NCV	John	6	9	“ Here is a boy with five loaves of barley bread and two little fish , but that is not enough for so many people. ”
NCV	John	6	10	Jesus said , “ Tell the people to sit down. ” There was plenty of grass there , and about five thousand men sat down there .
NCV	John	6	11	Then Jesus took the loaves of bread , thanked God for them , and gave them to the people who were sitting there . He did the same with the fish , giving as much as the people wanted .
NCV	John	6	12	When they had all had enough to eat , Jesus said to his followers , “ Gather the leftover pieces of fish and bread so that nothing is wasted. ”
NCV	John	6	13	So they gathered up the pieces and filled twelve baskets with the pieces left from the five barley loaves .
NCV	John	6	14	When the people saw this miracle that Jesus did , they said , “ He must truly be the Prophet [ a ] who is coming into the world. ”
NCV	John	6	15	Jesus knew that the people planned to come and take him by force and make him their king , so he left and went into the hills alone . Jesus Walks on the Water
NCV	John	6	16	That evening Jesus ’ followers went down to Lake Galilee .
NCV	John	6	17	It was dark now , and Jesus had not yet come to them . The followers got into a boat and started across the lake to Capernaum .
NCV	John	6	18	By now a strong wind was blowing , and the waves on the lake were getting bigger .
NCV	John	6	19	When they had rowed the boat about three or four miles , they saw Jesus walking on the water , coming toward the boat . The followers were afraid ,
NCV	John	6	20	but Jesus said to them , “ It is I . Do not be afraid. ”
NCV	John	6	21	Then they were glad to take him into the boat . At once the boat came to land at the place where they wanted to go . The People Seek Jesus
NCV	John	6	22	The next day the people who had stayed on the other side of the lake knew that Jesus had not gone in the boat with his followers but that they had left without him . And they knew that only one boat had been there .
NCV	John	6	23	But then some boats came from Tiberias and landed near the place where the people had eaten the bread after the Lord had given thanks .
NCV	John	6	24	When the people saw that Jesus and his followers were not there now , they got into boats and went to Capernaum to find Jesus . Jesus , the Bread of Life
NCV	John	6	25	When the people found Jesus on the other side of the lake , they asked him , “ Teacher , when did you come here ? ”
NCV	John	6	26	Jesus answered , “ I tell you the truth , you aren ’ t looking for me because you saw me do miracles . You are looking for me because you ate the bread and were satisfied .
NCV	John	6	27	Don ’ t work for the food that spoils . Work for the food that stays good always and gives eternal life . The Son of Man will give you this food , because on him God the Father has put his power. ”
NCV	John	6	28	The people asked Jesus , “ What are the things God wants us to do ? ”
NCV	John	6	29	Jesus answered , “ The work God wants you to do is this : Believe the One he sent. ”
NCV	John	6	30	So the people asked , “ What miracle will you do ? If we see a miracle , we will believe you . What will you do ?
NCV	John	6	31	Our ancestors ate the manna in the desert . This is written in the Scriptures : ‘ He gave them bread from heaven to eat. ’ ” [ b ]
NCV	John	6	32	Jesus said , “ I tell you the truth , it was not Moses who gave you bread from heaven ; it is my Father who is giving you the true bread from heaven .
NCV	John	6	33	God ’ s bread is the One who comes down from heaven and gives life to the world. ”
NCV	John	6	34	The people said , “ Sir , give us this bread always. ”
NCV	John	6	35	Then Jesus said , “ I am the bread that gives life . Whoever comes to me will never be hungry , and whoever believes in me will never be thirsty .
NCV	John	6	36	But as I told you before , you have seen me and still don ’ t believe .
NCV	John	6	37	The Father gives me the people who are mine . Every one of them will come to me , and I will always accept them .
NCV	John	6	38	I came down from heaven to do what God wants me to do , not what I want to do .
NCV	John	6	39	Here is what the One who sent me wants me to do : I must not lose even one whom God gave me , but I must raise them all on the last day .
NCV	John	6	40	Those who see the Son and believe in him have eternal life , and I will raise them on the last day . This is what my Father wants. ”
NCV	John	6	41	Some people began to complain about Jesus because he said , “ I am the bread that comes down from heaven. ”
NCV	John	6	42	They said , “ This is Jesus , the son of Joseph . We know his father and mother . How can he say , ‘ I came down from heaven ’ ? ”
NCV	John	6	43	But Jesus answered , “ Stop complaining to each other .
NCV	John	6	44	The Father is the One who sent me . No one can come to me unless the Father draws him to me , and I will raise that person up on the last day .
NCV	John	6	45	It is written in the prophets , ‘ They will all be taught by God. ’ [ c ] Everyone who listens to the Father and learns from him comes to me .
NCV	John	6	46	No one has seen the Father except the One who is from God ; only he has seen the Father .
NCV	John	6	47	I tell you the truth , whoever believes has eternal life .
NCV	John	6	48	I am the bread that gives life .
NCV	John	6	49	Your ancestors ate the manna in the desert , but still they died .
NCV	John	6	50	Here is the bread that comes down from heaven . Anyone who eats this bread will never die .
NCV	John	6	51	I am the living bread that came down from heaven . Anyone who eats this bread will live forever . This bread is my flesh , which I will give up so that the world may have life. ”
NCV	John	6	52	Then the evil people began to argue among themselves , saying , “ How can this man give us his flesh to eat ? ”
NCV	John	6	53	Jesus said , “ I tell you the truth , you must eat the flesh of the Son of Man and drink his blood . Otherwise , you won ’ t have real life in you .
NCV	John	6	54	Those who eat my flesh and drink my blood have eternal life , and I will raise them up on the last day .
NCV	John	6	55	My flesh is true food , and my blood is true drink .
NCV	John	6	56	Those who eat my flesh and drink my blood live in me , and I live in them .
NCV	John	6	57	The living Father sent me , and I live because of the Father . So whoever eats me will live because of me .
NCV	John	6	58	I am not like the bread your ancestors ate . They ate that bread and still died . I am the bread that came down from heaven , and whoever eats this bread will live forever. ”
NCV	John	6	59	Jesus said all these things while he was teaching in the synagogue in Capernaum . The Words of Eternal Life
NCV	John	6	60	When the followers of Jesus heard this , many of them said , “ This teaching is hard . Who can accept it ? ”
NCV	John	6	61	Knowing that his followers were complaining about this , Jesus said , “ Does this teaching bother you ?
NCV	John	6	62	Then will it also bother you to see the Son of Man going back to the place where he came from ?
NCV	John	6	63	It is the Spirit that gives life . The flesh doesn ’ t give life . The words I told you are spirit , and they give life .
NCV	John	6	64	But some of you don ’ t believe. ” ( Jesus knew from the beginning who did not believe and who would turn against him . )
NCV	John	6	65	Jesus said , “ That is the reason I said , ‘ If the Father does not bring a person to me , that one can not come. ’ ”
NCV	John	6	66	After Jesus said this , many of his followers left him and stopped following him .
NCV	John	6	67	Jesus asked the twelve followers , “ Do you want to leave , too ? ”
NCV	John	6	68	Simon Peter answered him , “ Lord , who would we go to ? You have the words that give eternal life .
NCV	John	6	69	We believe and know that you are the Holy One from God. ”
NCV	John	6	70	Then Jesus answered , “ I chose all twelve of you , but one of you is a devil. ”
NCV	John	6	71	Jesus was talking about Judas , the son of Simon Iscariot . Judas was one of the twelve , but later he was going to turn against Jesus . Footnotes - 6:14 Prophet They probably meant the prophet that God told Moses he would send ( Deuteronomy 18:15–19 ) . - 6:31 ‘ He gave . . . eat. ’ Quotation from Psalm 78:24 . - 6:45 ‘ They . . . God. ’ Quotation from Isaiah 54:13 . The Holy Bible , New Century Version® . Copyright ©
NCV	John	6	2005	by Thomas Nelson , Inc .
NCV	John	7	7	The world can not hate you , but it hates me , because I tell it the evil things it does .
NCV	John	7	2	It was time for the Feast of Shelters .
NCV	John	7	3	So Jesus ’ brothers said to him , “ You should leave here and go to Judea so your followers there can see the miracles you do .
