estilo	livro	capitulo	versiculo	texto
ESV	Romans	15	24	I hope to see you in passing as I go ( AL ) to Spain , and ( AM ) to be helped on my journey there by you , once I have enjoyed your company for a while .
ESV	Romans	15	25	At present , however , ( AN ) I am going to Jerusalem bringing aid to the saints .
ESV	Romans	15	26	For ( AO ) Macedonia and Achaia have been pleased to make some contribution for the poor among the saints at Jerusalem .
ESV	Romans	15	27	For they were pleased to do it , and indeed ( AP ) they owe it to them . For if the Gentiles have come to share in their spiritual blessings , they ought also to be of service to them in material blessings .
ESV	Romans	15	28	When therefore I have completed this and have delivered to them what has been collected , [ b ] I will leave ( AQ ) for Spain by way of you .
ESV	Romans	15	29	I know that when I come to you I will come in the fullness of the blessing [ c ] of Christ .
ESV	Romans	15	30	- Romans 15:28 Greek sealed to them this fruit - Romans 15:29 Some manuscripts insert of the gospel The Holy Bible , English Standard Version . ESV® Text Edition :
ESV	Romans	15	31	( AT ) that I may be delivered from the unbelievers in Judea , and that ( AU ) my service for Jerusalem may be acceptable to the saints ,
ESV	Romans	15	32	so that by God 's will I may come to you with joy and ( AV ) be refreshed in your company .
ESV	Romans	15	33	May ( AW ) the God of peace be with you all . Amen . Footnotes - Romans 15:14 Or brothers and sisters ; also verse
ESV	Romans	15	2016	. Copyright ©
ESV	Romans	15	2001	by Crossway Bibles , a publishing ministry of Good News Publishers .
ESV	Romans	16	16	( H ) Greet one another with a holy kiss . All the churches of Christ greet you . Final Instructions and Greetings
ESV	Romans	16	2	that you ( B ) may welcome her in the Lord in a way worthy of the saints , and help her in whatever she may need from you , for she has been a patron of many and of myself as well .
ESV	Romans	16	3	Greet ( C ) Prisca and Aquila , my fellow workers in Christ Jesus ,
ESV	Romans	16	4	who risked their necks for my life , to whom not only I give thanks but all the churches of the Gentiles give thanks as well .
ESV	Romans	16	5	Greet also ( D ) the church in their house . Greet my beloved Epaenetus , who was ( E ) the first convert [ b ] to Christ in Asia .
ESV	Romans	16	6	Greet Mary , who has worked hard for you .
ESV	Romans	16	7	Greet Andronicus and Junia , [ c ] my kinsmen and my ( F ) fellow prisoners . They are well known to the apostles , [ d ] and they were in Christ before me .
ESV	Romans	16	8	Greet Ampliatus , my beloved in the Lord .
ESV	Romans	16	9	Greet Urbanus , our fellow worker in Christ , and my beloved Stachys .
ESV	Romans	16	10	Greet Apelles , who is approved in Christ . Greet those ( G ) who belong to the family of Aristobulus .
ESV	Romans	16	11	Greet my kinsman Herodion . Greet those in the Lord who belong to the family of Narcissus .
ESV	Romans	16	12	Greet those workers in the Lord , Tryphaena and Tryphosa . Greet the beloved Persis , who has worked hard in the Lord .
ESV	Romans	16	13	Greet Rufus , chosen in the Lord ; also his mother , who has been a mother to me as well .
ESV	Romans	16	14	Greet Asyncritus , Phlegon , Hermes , Patrobas , Hermas , and the brothers [ e ] who are with them .
ESV	Romans	16	15	Greet Philologus , Julia , Nereus and his sister , and Olympas , and all the saints who are with them .
ESV	Romans	16	17	- Romans 16:18 Greek their own belly - Romans 16:23 Some manuscripts insert verse
ESV	Romans	16	18	For such persons do not serve our Lord Christ , but ( K ) their own appetites , [ f ] and ( L ) by smooth talk and flattery they deceive the hearts of the naive .
ESV	Romans	16	19	For ( M ) your obedience is known to all , so that I rejoice over you , but I want you ( N ) to be wise as to what is good and innocent as to what is evil .
ESV	Romans	16	20	( O ) The God of peace ( P ) will soon crush Satan under your feet . ( Q ) The grace of our Lord Jesus Christ be with you .
ESV	Romans	16	21	( R ) Timothy , my fellow worker , greets you ; so do Lucius and Jason and Sosipater , my kinsmen .
ESV	Romans	16	22	I Tertius , ( S ) who wrote this letter , greet you in the Lord .
ESV	Romans	16	23	( T ) Gaius , who is host to me and to the whole church , greets you . Erastus , the city treasurer , and our brother Quartus , greet you . [ g ] Doxology
ESV	Romans	16	25	( U ) Now to him who is able to strengthen you ( V ) according to my gospel and the preaching of Jesus Christ , ( W ) according to the revelation of the mystery ( X ) that was kept secret for ( Y ) long ages
ESV	Romans	16	26	but ( Z ) has now been disclosed and through the prophetic writings has been made known to all nations , according to the command of the eternal God , ( AA ) to bring about the obedience of faith—
ESV	Romans	16	27	to ( AB ) the only wise God ( AC ) be glory forevermore through Jesus Christ ! Amen . Footnotes - Romans 16:1 Or deaconess - Romans 16:5 Greek firstfruit - Romans 16:7 Or Junias - Romans 16:7 Or messengers - Romans 16:14 Or brothers and sisters ; also verse
ESV	Romans	16	24	: The grace of our Lord Jesus Christ be with you all . Amen The Holy Bible , English Standard Version . ESV® Text Edition :
ESV	Romans	16	2016	. Copyright ©
ESV	Romans	16	2001	by Crossway Bibles , a publishing ministry of Good News Publishers .
ESV	1%20Corinthians	1	1	Corinthians 1:30 Greek And from him The Holy Bible , English Standard Version . ESV® Text Edition :
ESV	1%20Corinthians	1	2	To the church of God that is in Corinth , to those ( C ) sanctified in Christ Jesus , ( D ) called to be saints together with all those who in every place ( E ) call upon the name of our Lord Jesus Christ , both their Lord and ours :
ESV	1%20Corinthians	1	3	( F ) Grace to you and peace from God our Father and the Lord Jesus Christ . Thanksgiving
ESV	1%20Corinthians	1	4	I ( G ) give thanks to my God always for you because of the grace of God that was given you in Christ Jesus ,
ESV	1%20Corinthians	1	5	that in every way ( H ) you were enriched in him in all ( I ) speech and all knowledge—
ESV	1%20Corinthians	1	6	even as ( J ) the testimony about Christ was confirmed among you—
ESV	1%20Corinthians	1	7	so that you are not lacking in any gift , as you ( K ) wait for the revealing of our Lord Jesus Christ ,
ESV	1%20Corinthians	1	8	( L ) who will sustain you to the end , ( M ) guiltless ( N ) in the day of our Lord Jesus Christ .
ESV	1%20Corinthians	1	9	( O ) God is faithful , by whom you were called into the ( P ) fellowship of his Son , Jesus Christ our Lord . Divisions in the Church
ESV	1%20Corinthians	1	10	I appeal to you , brothers , [ a ] by the name of our Lord Jesus Christ , that all of you agree , and that there be no ( Q ) divisions among you , but that you be united ( R ) in the same mind and the same judgment .
ESV	1%20Corinthians	1	11	,
ESV	1%20Corinthians	1	12	What I mean is that ( T ) each one of you says , “ I follow Paul , ” or “ I follow ( U ) Apollos , ” or “ I follow ( V ) Cephas , ” or “ I follow Christ. ”
ESV	1%20Corinthians	1	13	( W ) Is Christ divided ? Was Paul crucified for you ? Or were you ( X ) baptized in the name of Paul ?
ESV	1%20Corinthians	1	14	I thank God that I baptized none of you except ( Y ) Crispus and ( Z ) Gaius ,
ESV	1%20Corinthians	1	15	so that no one may say that you were baptized in my name .
ESV	1%20Corinthians	1	16	( I did baptize also ( AA ) the household of Stephanas . Beyond that , I do not know whether I baptized anyone else . )
ESV	1%20Corinthians	1	17	For Christ did not send me to baptize but to preach the gospel , and ( AB ) not with words of eloquent wisdom , lest the cross of Christ be emptied of its power . Christ the Wisdom and Power of God
ESV	1%20Corinthians	1	18	For the word of the cross is ( AC ) folly to ( AD ) those who are perishing , but to us ( AE ) who are being saved it is ( AF ) the power of God .
ESV	1%20Corinthians	1	19	For it is written , ( AG ) “ I will destroy the wisdom of the wise , and the discernment of the discerning I will thwart. ”
ESV	1%20Corinthians	1	20	( AH ) Where is the one who is wise ? Where is the scribe ? Where is the debater of this age ? ( AI ) Has not God made foolish the wisdom of the world ?
ESV	1%20Corinthians	1	21	For since , in the wisdom of God , the world did not know God through wisdom , it pleased God through the folly of what we preach [ b ] to save those who believe .
ESV	1%20Corinthians	1	22	For ( AJ ) Jews demand signs and Greeks seek wisdom ,
ESV	1%20Corinthians	1	23	but we preach Christ ( AK ) crucified , a stumbling block to Jews and folly to Gentiles ,
ESV	1%20Corinthians	1	24	but to those who are called , both Jews and Greeks , Christ ( AL ) the power of God and ( AM ) the wisdom of God .
ESV	1%20Corinthians	1	25	For the foolishness of God is wiser than men , and the weakness of God is stronger than men .
ESV	1%20Corinthians	1	26	-
ESV	1%20Corinthians	1	27	But ( AO ) God chose what is foolish in the world to shame the wise ; ( AP ) God chose what is weak in the world to shame the strong ;
ESV	1%20Corinthians	1	28	God chose what is low and despised in the world , even ( AQ ) things that are not , to ( AR ) bring to nothing things that are ,
ESV	1%20Corinthians	1	29	so ( AS ) that no human being [ d ] might boast in the presence of God .
ESV	1%20Corinthians	1	30	And because of him [ e ] you are in Christ Jesus , who became to us ( AT ) wisdom from God , ( AU ) righteousness and ( AV ) sanctification and ( AW ) redemption ,
ESV	1%20Corinthians	1	31	so that , as it is written , ( AX ) “ Let the one who boasts , boast in the Lord. ” Footnotes -
ESV	1%20Corinthians	1	2016	. Copyright ©
ESV	1%20Corinthians	1	2001	by Crossway Bibles , a publishing ministry of Good News Publishers .
ESV	1%20Corinthians	2	1	Corinthians 2:13 Or interpreting spiritual truths in spiritual language , or comparing spiritual things with spiritual The Holy Bible , English Standard Version . ESV® Text Edition :
ESV	1%20Corinthians	2	2	For I decided to know nothing among you except ( C ) Jesus Christ and him crucified .
ESV	1%20Corinthians	2	3	And ( D ) I was with you ( E ) in weakness and in fear and much trembling ,
ESV	1%20Corinthians	2	4	and my speech and my message were not in plausible words of wisdom , but in demonstration of ( F ) the Spirit and of power ,
ESV	1%20Corinthians	2	5	so that your faith might not rest in the wisdom of men [ c ] but ( G ) in the power of God . Wisdom from the Spirit
ESV	1%20Corinthians	2	6	Yet among ( H ) the mature we do impart wisdom , although it is not ( I ) a wisdom of this age or of the rulers of this age , ( J ) who are doomed to pass away .
ESV	1%20Corinthians	2	7	But we impart a secret and hidden wisdom of God , ( K ) which God decreed before the ages for our glory .
ESV	1%20Corinthians	2	8	None of ( L ) the rulers of this age understood this , for ( M ) if they had , they would not have crucified ( N ) the Lord of glory .
ESV	1%20Corinthians	2	9	But , as it is written , ( O ) “ What no eye has seen , nor ear heard , nor the heart of man imagined , what God has ( P ) prepared ( Q ) for those who love him ” —
ESV	1%20Corinthians	2	10	these things ( R ) God has revealed to us through the Spirit . For the Spirit searches everything , even ( S ) the depths of God .
ESV	1%20Corinthians	2	11	For who knows a person 's thoughts ( T ) except the spirit of that person , which is in him ? So also no one comprehends the thoughts of God except the Spirit of God .
ESV	1%20Corinthians	2	12	Now ( U ) we have received not ( V ) the spirit of the world , but the Spirit who is from God , that we might understand the things freely given us by God .
ESV	1%20Corinthians	2	13	And we impart this ( W ) in words not taught by human wisdom but taught by the Spirit , ( X ) interpreting spiritual truths to those who are spiritual . [ d ]
ESV	1%20Corinthians	2	14	The natural person does not accept the things of the Spirit of God , for they are ( Y ) folly to him , and ( Z ) he is not able to understand them because they are spiritually discerned .
ESV	1%20Corinthians	2	15	The ( AA ) spiritual person judges all things , but is himself to be judged by no one .
ESV	1%20Corinthians	2	16	( AB ) “ For who has understood the mind of the Lord so as to instruct him ? ” But ( AC ) we have the mind of Christ . Footnotes -
ESV	1%20Corinthians	2	2016	. Copyright ©
ESV	1%20Corinthians	2	2001	by Crossway Bibles , a publishing ministry of Good News Publishers .
ESV	1%20Corinthians	3	1	Corinthians 3:16 The Greek for you is plural in verses
ESV	1%20Corinthians	3	3	for you are still of the flesh . For while there is ( F ) jealousy and strife among you , are you not of the flesh and behaving only in a human way ?
ESV	1%20Corinthians	3	2	( D ) I fed you with milk , not solid food , for ( E ) you were not ready for it . And even now you are not yet ready ,
ESV	1%20Corinthians	3	4	For ( G ) when one says , “ I follow Paul , ” and another , “ I follow Apollos , ” ( H ) are you not being merely human ?
ESV	1%20Corinthians	3	5	What then is Apollos ? What is Paul ? ( I ) Servants through whom you believed , ( J ) as the Lord assigned to each .
ESV	1%20Corinthians	3	6	( K ) I planted , ( L ) Apollos watered , ( M ) but God gave the growth .
ESV	1%20Corinthians	3	7	So ( N ) neither he who plants nor he who waters is anything , but only God who gives the growth .
ESV	1%20Corinthians	3	8	He who plants and he who waters are one , and each ( O ) will receive his wages according to his labor .
ESV	1%20Corinthians	3	9	For we are ( P ) God 's fellow workers . You are God 's field , ( Q ) God 's building .
ESV	1%20Corinthians	3	10	( R ) According to the grace of God given to me , like a skilled [ b ] master builder I laid a ( S ) foundation , and ( T ) someone else is building upon it . Let each one take care how he builds upon it .
ESV	1%20Corinthians	3	11	For no one can lay a ( U ) foundation other ( V ) than that which is laid , ( W ) which is Jesus Christ .
ESV	1%20Corinthians	3	12	Now if anyone builds on the foundation with gold , silver , precious stones , wood , hay , straw—
ESV	1%20Corinthians	3	13	( X ) each one 's work will become manifest , for the Day will disclose it , because it will be revealed ( Y ) by fire , and ( Z ) the fire will test what sort of work each one has done .
ESV	1%20Corinthians	3	14	If the work that anyone has built on the foundation survives , ( AA ) he will receive a reward .
ESV	1%20Corinthians	3	15	If anyone 's work is burned up , he will suffer loss , though he himself will be saved , ( AB ) but only as through fire .
ESV	1%20Corinthians	3	16	and
ESV	1%20Corinthians	3	17	The Holy Bible , English Standard Version . ESV® Text Edition :
ESV	1%20Corinthians	3	18	( AE ) Let no one deceive himself . ( AF ) If anyone among you thinks that he is wise in this age , let him become a fool that he may become wise .
ESV	1%20Corinthians	3	19	For ( AG ) the wisdom of this world is folly with God . For it is written , ( AH ) “ He catches the wise in their craftiness , ”
ESV	1%20Corinthians	3	20	and again , ( AI ) “ The Lord knows the thoughts of the wise , that they are futile. ”
ESV	1%20Corinthians	3	21	So ( AJ ) let no one boast in men . For ( AK ) all things are yours ,
ESV	1%20Corinthians	3	22	whether Paul or Apollos or Cephas or the world or life or death or the present or the future—all are yours ,
ESV	1%20Corinthians	3	23	and ( AL ) you are Christ 's , and ( AM ) Christ is God 's . Footnotes -
ESV	1%20Corinthians	3	2016	. Copyright ©
ESV	1%20Corinthians	3	2001	by Crossway Bibles , a publishing ministry of Good News Publishers .
ESV	1%20Corinthians	4	1	Corinthians 4:17 Some manuscripts add Jesus The Holy Bible , English Standard Version . ESV® Text Edition :
ESV	1%20Corinthians	4	4	( B ) For I am not aware of anything against myself , ( C ) but I am not thereby acquitted . It is the Lord who judges me .
ESV	1%20Corinthians	4	2	Moreover , it is required of stewards that they be found faithful .
ESV	1%20Corinthians	4	3	But with me it is a very small thing that I should be judged by you or by any human court . In fact , I do not even judge myself .
ESV	1%20Corinthians	4	5	Therefore ( D ) do not pronounce judgment before the time , ( E ) before the Lord comes , ( F ) who will bring to light the things now hidden in darkness and will disclose the purposes of the heart . ( G ) Then each one will receive his commendation from God .
ESV	1%20Corinthians	4	6	I have applied all these things to myself and Apollos for your benefit , brothers , [ a ] that you may learn by us not to go beyond what is written , that none of you may ( H ) be puffed up in favor of one against another .
ESV	1%20Corinthians	4	7	For who sees anything different in you ? ( I ) What do you have that you did not receive ? If then you received it , why do you boast as if you did not receive it ?
ESV	1%20Corinthians	4	8	Already you have all you want ! Already you have become rich ! Without us you have become kings ! And would that you did reign , so that we might share the rule with you !
ESV	1%20Corinthians	4	9	For I think that God has exhibited us apostles as last of all , ( J ) like men sentenced to death , because we ( K ) have become a spectacle to the world , to angels , and to men .
ESV	1%20Corinthians	4	10	( L ) We are fools for Christ 's sake , but ( M ) you are wise in Christ . ( N ) We are weak , but you are strong . You are held in honor , but we in disrepute .
ESV	1%20Corinthians	4	11	To the present hour ( O ) we hunger and thirst , we are poorly dressed and ( P ) buffeted and ( Q ) homeless ,
ESV	1%20Corinthians	4	12	and we ( R ) labor , working with our own hands . ( S ) When reviled , we bless ; ( T ) when persecuted , we endure ;
ESV	1%20Corinthians	4	13	when slandered , we entreat . ( U ) We have become , and are still , like the scum of the world , ( V ) the refuse of all things .
ESV	1%20Corinthians	4	14	I do not write these things ( W ) to make you ashamed , but to admonish you ( X ) as my beloved children .
ESV	1%20Corinthians	4	15	For ( Y ) though you have countless [ b ] guides in Christ , you do not have many fathers . For ( Z ) I became your father in Christ Jesus through the gospel .
ESV	1%20Corinthians	4	16	I urge you , then , ( AA ) be imitators of me .
ESV	1%20Corinthians	4	17	That is why ( AB ) I sent [ c ] you Timothy , ( AC ) my beloved and faithful child in the Lord , to remind you of my ways in Christ , [ d ] ( AD ) as I teach them everywhere in every church .
ESV	1%20Corinthians	4	18	Some are ( AE ) arrogant , ( AF ) as though I were not coming to you .
ESV	1%20Corinthians	4	19	But ( AG ) I will come to you soon , if the Lord wills , and I will find out not the talk of these arrogant people but their power .
ESV	1%20Corinthians	4	20	For ( AH ) the kingdom of God does not consist in talk but in power .
ESV	1%20Corinthians	4	21	What do you wish ? ( AI ) Shall I come to you with a rod , or with love in a spirit of gentleness ? Footnotes -
ESV	1%20Corinthians	4	2016	. Copyright ©
ESV	1%20Corinthians	4	2001	by Crossway Bibles , a publishing ministry of Good News Publishers .
ESV	1%20Corinthians	5	1	Corinthians 5:13 Or will judge The Holy Bible , English Standard Version . ESV® Text Edition :
ESV	1%20Corinthians	5	5	you are ( G ) to deliver this man to Satan for the destruction of the flesh , so ( H ) that his spirit may be saved ( I ) in the day of the Lord . [ a ]
ESV	1%20Corinthians	5	2	And ( C ) you are arrogant ! Ought you ( D ) not rather to mourn ? Let him who has done this be removed from among you .
ESV	1%20Corinthians	5	3	For though ( E ) absent in body , I am present in spirit ; and as if present , I have already pronounced judgment on the one who did such a thing .
ESV	1%20Corinthians	5	4	When you are assembled ( F ) in the name of the Lord Jesus and my spirit is present , with the power of our Lord Jesus ,
ESV	1%20Corinthians	5	6	( J ) Your boasting is not good . Do you not know that ( K ) a little leaven leavens the whole lump ?
ESV	1%20Corinthians	5	7	Cleanse out the old leaven that you may be a new lump , as you really are unleavened . For Christ , our Passover lamb , has been sacrificed .
ESV	1%20Corinthians	5	8	Let us therefore celebrate the festival , ( L ) not with the old leaven , ( M ) the leaven of malice and evil , but with the unleavened bread of sincerity and truth .
ESV	1%20Corinthians	5	9	I wrote to you in my letter ( N ) not to associate with sexually immoral people—
ESV	1%20Corinthians	5	10	( O ) not at all meaning ( P ) the sexually immoral of this world , or the greedy and swindlers , or idolaters , ( Q ) since then you would need to go out of the world .
ESV	1%20Corinthians	5	11	But now I am writing to you not to associate with anyone ( R ) who bears the name of brother if he is guilty of sexual immorality or greed , or is an idolater , reviler , drunkard , or swindler—not even to eat with such a one .
ESV	1%20Corinthians	5	12	For what have I to do with judging ( S ) outsiders ? ( T ) Is it not those inside the church [ b ] whom you are to judge ?
ESV	1%20Corinthians	5	13	God judges [ c ] those outside . ( U ) “ Purge the evil person from among you. ” Footnotes -
ESV	1%20Corinthians	5	2016	. Copyright ©
ESV	1%20Corinthians	5	2001	by Crossway Bibles , a publishing ministry of Good News Publishers .
ESV	1%20Corinthians	6	1	Corinthians 6:18 Or Every sin The Holy Bible , English Standard Version . ESV® Text Edition :
ESV	1%20Corinthians	6	6	but brother goes to law against brother , and that before unbelievers ?
ESV	1%20Corinthians	6	2	Or do you not know that ( B ) the saints will judge the world ? And if the world is to be judged by you , are you incompetent to try trivial cases ?
ESV	1%20Corinthians	6	3	Do you not know that we are to judge angels ? How much more , then , matters pertaining to this life !
ESV	1%20Corinthians	6	4	So if you have such cases , ( C ) why do you lay them before those who have no standing in the church ?
ESV	1%20Corinthians	6	5	( D ) I say this to your shame . Can it be that there is no one among you wise enough to settle a dispute between the brothers ,
ESV	1%20Corinthians	6	7	To have lawsuits at all with one another is already a defeat for you . ( E ) Why not rather suffer wrong ? Why not rather be defrauded ?
ESV	1%20Corinthians	6	8	But you yourselves wrong and defraud—even ( F ) your own brothers ! [ a ]
ESV	1%20Corinthians	6	9	Or do you not know that the unrighteous [ b ] will not inherit the kingdom of God ? Do not be deceived : ( G ) neither the sexually immoral , nor idolaters , nor adulterers , nor men who practice homosexuality , [ c ]
ESV	1%20Corinthians	6	10	nor thieves , nor the greedy , nor drunkards , nor revilers , nor swindlers will inherit the kingdom of God .
ESV	1%20Corinthians	6	11	And ( H ) such were some of you . But ( I ) you were washed , ( J ) you were sanctified , ( K ) you were justified in the name of the Lord Jesus Christ and by the Spirit of our God . Flee Sexual Immorality
ESV	1%20Corinthians	6	12	( L ) “ All things are lawful for me , ” but not all things are helpful . “ All things are lawful for me , ” but I will not be dominated by anything .
ESV	1%20Corinthians	6	13	( M ) “ Food is meant for the stomach and the stomach for food ” —and God will destroy both one ( N ) and the other . The body is not meant for sexual immorality , but ( O ) for the Lord , and ( P ) the Lord for the body .
ESV	1%20Corinthians	6	14	And ( Q ) God raised the Lord and ( R ) will also raise us up ( S ) by his power .
ESV	1%20Corinthians	6	15	Do you not know that ( T ) your bodies are members of Christ ? Shall I then take the members of Christ and make them members of a prostitute ? Never !
ESV	1%20Corinthians	6	16	Or do you not know that he who is joined [ d ] to a prostitute becomes one body with her ? For , as it is written , ( U ) “ The two will become one flesh. ”
ESV	1%20Corinthians	6	17	-
ESV	1%20Corinthians	6	18	( W ) Flee from sexual immorality . Every other sin [ e ] a person commits is outside the body , but the sexually immoral person ( X ) sins against his own body .
ESV	1%20Corinthians	6	19	Or ( Y ) do you not know that your body is a temple of the Holy Spirit within you , whom you have from God ? ( Z ) You are not your own ,
ESV	1%20Corinthians	6	20	( AA ) for you were bought with a price . ( AB ) So glorify God in your body . Footnotes -
ESV	1%20Corinthians	6	2016	. Copyright ©
ESV	1%20Corinthians	6	2001	by Crossway Bibles , a publishing ministry of Good News Publishers .
ESV	1%20Corinthians	7	1	Corinthians 7:36 Or her The Holy Bible , English Standard Version . ESV® Text Edition :
ESV	1%20Corinthians	7	7	( F ) I wish that all were ( G ) as I myself am . But ( H ) each has his own gift from God , ( I ) one of one kind and one of another .
ESV	1%20Corinthians	7	2	But because of the temptation to sexual immorality , each man should have his own wife and each woman her own husband .
ESV	1%20Corinthians	7	3	( B ) The husband should give to his wife her conjugal rights , and likewise the wife to her husband .
ESV	1%20Corinthians	7	4	For the wife does not have authority over her own body , but the husband does . Likewise the husband does not have authority over his own body , but the wife does .
ESV	1%20Corinthians	7	5	( C ) Do not deprive one another , except perhaps by agreement for a limited time , that you may devote yourselves to prayer ; but then come together again , ( D ) so that Satan may not tempt you because of your lack of self-control .
ESV	1%20Corinthians	7	6	Now as a concession , ( E ) not a command , I say this . [ a ]
ESV	1%20Corinthians	7	8	To the unmarried and the widows I say that ( J ) it is good for them to remain single , ( K ) as I am .
ESV	1%20Corinthians	7	9	But if they can not exercise self-control , ( L ) they should marry . For it is better to marry than to burn with passion .
ESV	1%20Corinthians	7	10	To the married ( M ) I give this charge ( not I , but the Lord ) : ( N ) the wife should not separate from her husband
ESV	1%20Corinthians	7	11	( but if she does , ( O ) she should remain unmarried or else be reconciled to her husband ) , and ( P ) the husband should not divorce his wife .
ESV	1%20Corinthians	7	12	To the rest I say ( I , not the Lord ) that if any brother has a wife who is an unbeliever , and she consents to live with him , he should not divorce her .
ESV	1%20Corinthians	7	13	If any woman has a husband who is an unbeliever , and he consents to live with her , she should not divorce him .
ESV	1%20Corinthians	7	14	For the unbelieving husband is made holy because of his wife , and the unbelieving wife is made holy because of her husband . ( Q ) Otherwise your children would be unclean , but as it is , they are holy .
ESV	1%20Corinthians	7	15	But if the unbelieving partner separates , let it be so . In such cases the brother or sister is not enslaved . God has called you [ b ] ( R ) to peace .
ESV	1%20Corinthians	7	16	For how do you know , wife , ( S ) whether you will save your husband ? Or how do you know , husband , whether you will save your wife ? Live as You Are Called
ESV	1%20Corinthians	7	17	Only let each person lead the life [ c ] ( T ) that the Lord has assigned to him , and to which God has called him . ( U ) This is my rule in ( V ) all the churches .
ESV	1%20Corinthians	7	18	Was anyone at the time of his call already circumcised ? Let him not seek to remove the marks of circumcision . Was anyone at the time of his call uncircumcised ? ( W ) Let him not seek circumcision .
ESV	1%20Corinthians	7	19	( X ) For neither circumcision counts for anything nor uncircumcision , but ( Y ) keeping the commandments of God .
ESV	1%20Corinthians	7	20	( Z ) Each one should remain in the condition in which he was called .
ESV	1%20Corinthians	7	21	Were you a bondservant [ d ] when called ? Do not be concerned about it . ( But if you can gain your freedom , avail yourself of the opportunity . )
ESV	1%20Corinthians	7	22	( twice ) ,
ESV	1%20Corinthians	7	23	-
ESV	1%20Corinthians	7	24	So , brothers , [ e ] ( AE ) in whatever condition each was called , there let him remain with God . The Unmarried and the Widowed
ESV	1%20Corinthians	7	25	Now concerning [ f ] the betrothed , [ g ] ( AF ) I have no command from the Lord , but I give my judgment as ( AG ) one who by the Lord 's mercy is ( AH ) trustworthy .
ESV	1%20Corinthians	7	26	I think that in view of the present [ h ] distress ( AI ) it is good for a person to remain as he is .
ESV	1%20Corinthians	7	27	Are you bound to a wife ? Do not seek to be free . Are you free from a wife ? Do not seek a wife .
ESV	1%20Corinthians	7	28	But if you do marry , you have not sinned , and if a betrothed woman [ i ] marries , she has not sinned . Yet those who marry will have worldly troubles , and I would spare you that .
ESV	1%20Corinthians	7	29	-
ESV	1%20Corinthians	7	30	and those who mourn as though they were not mourning , and those who rejoice as though they were not rejoicing , and those who buy ( AK ) as though they had no goods ,
ESV	1%20Corinthians	7	31	and those who deal with the world as though they had no dealings with it . For ( AL ) the present form of this world is passing away .
ESV	1%20Corinthians	7	32	I want you to be ( AM ) free from anxieties . ( AN ) The unmarried man is anxious about the things of the Lord , how to please the Lord .
ESV	1%20Corinthians	7	33	But the married man is anxious about worldly things , how to please his wife ,
ESV	1%20Corinthians	7	34	-
ESV	1%20Corinthians	7	35	I say this for your own benefit , ( AO ) not to lay any restraint upon you , but to promote good order and to secure your undivided devotion to the Lord .
ESV	1%20Corinthians	7	36	If anyone thinks that he is not behaving properly toward his betrothed , [ j ] if his [ k ] passions are strong , and it has to be , let him do as he wishes : let them marry—it is no sin .
ESV	1%20Corinthians	7	37	,
ESV	1%20Corinthians	7	38	-
ESV	1%20Corinthians	7	39	( AQ ) A wife is bound to her husband as long as he lives . But if her husband dies , she is free to be married to whom she wishes , only ( AR ) in the Lord .
ESV	1%20Corinthians	7	40	Yet ( AS ) in my judgment she is happier if she remains as she is . And I think ( AT ) that I too have the Spirit of God . Footnotes -
ESV	1%20Corinthians	7	2016	. Copyright ©
ESV	1%20Corinthians	7	2001	by Crossway Bibles , a publishing ministry of Good News Publishers .
ESV	1%20Corinthians	8	1	Corinthians 8:12 Or brothers and sisters The Holy Bible , English Standard Version . ESV® Text Edition :
ESV	1%20Corinthians	8	8	( Q ) Food will not commend us to God . We are no worse off if we do not eat , and no better off if we do .
ESV	1%20Corinthians	8	2	( E ) If anyone imagines that he knows something , ( F ) he does not yet know as he ought to know .
ESV	1%20Corinthians	8	3	But if anyone loves God , ( G ) he is known by God . [ b ]
ESV	1%20Corinthians	8	4	Therefore , as to the eating of food offered to idols , we know that ( H ) “ an idol has no real existence , ” and that ( I ) “ there is no God but one. ”
ESV	1%20Corinthians	8	5	For although there may be ( J ) so-called gods in heaven or on earth—as indeed there are many “ gods ” and many “ lords ” —
ESV	1%20Corinthians	8	6	yet ( K ) for us there is one God , the Father , ( L ) from whom are all things and for whom we exist , and ( M ) one Lord , Jesus Christ , through whom are all things and ( N ) through whom we exist .
ESV	1%20Corinthians	8	7	However , not all possess this knowledge . But some , ( O ) through former association with idols , eat food as really offered to an idol , and ( P ) their conscience , being weak , is defiled .
ESV	1%20Corinthians	8	9	But take care ( R ) that this right of yours does not somehow become a stumbling block ( S ) to the weak .
ESV	1%20Corinthians	8	10	For if anyone sees you who have knowledge eating [ c ] in an idol 's temple , will he not be encouraged , [ d ] if his conscience is weak , to eat food offered to idols ?
ESV	1%20Corinthians	8	11	And so by your knowledge this weak person is ( T ) destroyed , the brother for whom Christ died .
ESV	1%20Corinthians	8	12	Thus , sinning against your brothers [ e ] and ( U ) wounding their conscience when it is weak , ( V ) you sin against Christ .
ESV	1%20Corinthians	8	13	Therefore , ( W ) if food makes my brother stumble , I will never eat meat , lest I make my brother stumble . Footnotes -
ESV	1%20Corinthians	8	2016	. Copyright ©
ESV	1%20Corinthians	8	2001	by Crossway Bibles , a publishing ministry of Good News Publishers .
ESV	1%20Corinthians	9	1	Corinthians 9:27 Greek I pummel my body and make it a slave The Holy Bible , English Standard Version . ESV® Text Edition :
