estilo	livro	capitulo	versiculo	texto
TLB	Mark	9	38	One of his disciples , John , told him one day , “ Teacher , we saw a man using your name to cast out demons ; but we told him not to , for he isn ’ t one of our group. ”
TLB	Mark	9	39	“ Don ’ t forbid him ! ” Jesus said . “ For no one doing miracles in my name will quickly turn against me . [ g ]
TLB	Mark	9	40	Anyone who isn ’ t against us is for us .
TLB	Mark	9	41	If anyone so much as gives you a cup of water because you are Christ ’ s—I say this solemnly—he won ’ t lose his reward .
TLB	Mark	9	42	But if someone causes one of these little ones who believe in me to lose faith—it would be better for that man if a huge millstone were tied around his neck and he were thrown into the sea . 43-44 [ h ] “ If your hand does wrong , cut it off . Better live forever with one hand than be thrown into the unquenchable fires of hell with two ! 45-46 If your foot carries you toward evil , cut it off ! Better be lame and live forever than have two feet that carry you to hell .
TLB	Mark	9	47	“ And if your eye is sinful , gouge it out . Better enter the Kingdom of God half blind than have two eyes and see the fires of hell ,
TLB	Mark	9	48	) are omitted in some of the ancient manuscripts . - Mark 9:49 where all are salted with fire , literally , “ for everyone shall be salted with fire. ” The Living Bible copyright ©
TLB	Mark	9	49	where all are salted with fire . [ i ]
TLB	Mark	9	50	“ Good salt is worthless if it loses its saltiness ; it can ’ t season anything . So don ’ t lose your flavor ! Live in peace with each other. ” Footnotes - Mark 9:9 after he had risen , literally , “ after the Son of Man had risen. ” - Mark 9:11 before the Messiah could come , implied . - Mark 9:12 the Messiah , literally , “ the Son of Man. ” - Mark 9:18 become rigid , or “ is growing weaker day by day. ” - Mark 9:19 to his disciples , implied . Oh , what tiny faith you have , literally , “ O unbelieving generation. ” - Mark 9:29 Cases like this require prayer . “ And fasting ” is added in some manuscripts , but not the most ancient . - Mark 9:39 will quickly turn against me , literally , “ will be able to speak evil of me. ” - Mark 9:43 Verses
TLB	Mark	9	44	,
TLB	Mark	9	46	( which are identical with v.
TLB	Mark	9	1971	by Tyndale House Foundation . Used by permission of Tyndale House Publishers Inc. , Carol Stream , Illinois
TLB	Mark	9	60188	. All rights reserved .
TLB	Mark	10	10	Later , when he was alone with his disciples in the house , they brought up the subject again .
TLB	Mark	10	2	Some Pharisees came and asked him , “ Do you permit divorce ? ” Of course they were trying to trap him .
TLB	Mark	10	3	“ What did Moses say about divorce ? ” Jesus asked them .
TLB	Mark	10	4	“ He said it was all right , ” they replied . “ He said that all a man has to do is write his wife a letter of dismissal. ”
TLB	Mark	10	5	“ And why did he say that ? ” Jesus asked . “ I ’ ll tell you why—it was a concession to your hardhearted wickedness . 6-7 But it certainly isn ’ t God ’ s way . For from the very first he made man and woman to be joined together permanently in marriage ; therefore a man is to leave his father and mother ,
TLB	Mark	10	8	and he and his wife are united so that they are no longer two , but one .
TLB	Mark	10	9	And no man may separate what God has joined together. ”
TLB	Mark	10	11	He told them , “ When a man divorces his wife to marry someone else , he commits adultery against her .
TLB	Mark	10	12	And if a wife divorces her husband and remarries , she , too , commits adultery. ”
TLB	Mark	10	13	Once when some mothers [ b ] were bringing their children to Jesus to bless them , the disciples shooed them away , telling them not to bother him .
TLB	Mark	10	14	But when Jesus saw what was happening he was very much displeased with his disciples and said to them , “ Let the children come to me , for the Kingdom of God belongs to such as they . Don ’ t send them away !
TLB	Mark	10	15	I tell you as seriously as I know how that anyone who refuses to come to God as a little child will never be allowed into his Kingdom. ”
TLB	Mark	10	16	Then he took the children into his arms and placed his hands on their heads and he blessed them .
TLB	Mark	10	17	As he was starting out on a trip , a man came running to him and knelt down and asked , “ Good Teacher , what must I do to get to heaven ? ”
TLB	Mark	10	18	“ Why do you call me good ? ” Jesus asked . “ Only God is truly good !
TLB	Mark	10	19	But as for your question—you know the commandments : don ’ t kill , don ’ t commit adultery , don ’ t steal , don ’ t lie , don ’ t cheat , respect your father and mother. ”
TLB	Mark	10	20	“ Teacher , ” the man replied , “ I ’ ve never once [ c ] broken a single one of those laws. ”
TLB	Mark	10	21	Jesus felt genuine love for this man as he looked at him . “ You lack only one thing , ” he told him ; “ go and sell all you have and give the money to the poor—and you shall have treasure in heaven—and come , follow me. ”
TLB	Mark	10	22	Then the man ’ s face fell , and he went sadly away , for he was very rich .
TLB	Mark	10	23	Jesus watched him go , then turned around and said to his disciples , “ It ’ s almost impossible for the rich to get into the Kingdom of God ! ”
TLB	Mark	10	24	This amazed them . So Jesus said it again : “ Dear children , how hard it is for those who trust in riches [ d ] to enter the Kingdom of God .
TLB	Mark	10	25	It is easier for a camel to go through the eye of a needle than for a rich man to enter the Kingdom of God. ”
TLB	Mark	10	26	The disciples were incredulous ! “ Then who in the world can be saved , if not a rich man ? ” they asked .
TLB	Mark	10	27	Jesus looked at them intently , then said , “ Without God , it is utterly impossible . But with God everything is possible. ”
TLB	Mark	10	28	Then Peter began to mention all that he and the other disciples had left behind . “ We ’ ve given up everything to follow you , ” he said .
TLB	Mark	10	29	And Jesus replied , “ Let me assure you that no one has ever given up anything—home , brothers , sisters , mother , father , children , or property—for love of me and to tell others the Good News ,
TLB	Mark	10	30	who won ’ t be given back , a hundred times over , homes , brothers , sisters , mothers , children , and land—with persecutions ! “ All these will be his here on earth , and in the world to come he shall have eternal life .
TLB	Mark	10	31	But many people who seem to be important now will be the least important then ; and many who are considered least here shall be greatest there. ”
TLB	Mark	10	32	Now they were on the way to Jerusalem , and Jesus was walking along ahead ; and as the disciples were following they were filled with terror and dread . Taking them aside , Jesus once more began describing all that was going to happen to him when they arrived at Jerusalem .
TLB	Mark	10	33	“ When we get there , ” he told them , “ I , the Messiah , [ e ] will be arrested and taken before the chief priests and the Jewish leaders , who will sentence me to die and hand me over to the Romans to be killed .
TLB	Mark	10	34	They will mock me and spit on me and flog me with their whips and kill me ; but after three days I will come back to life again. ”
TLB	Mark	10	35	Then James and John , the sons of Zebedee , came over and spoke to him in a low voice . [ f ] “ Master , ” they said , “ we want you to do us a favor. ”
TLB	Mark	10	36	“ What is it ? ” he asked .
TLB	Mark	10	37	“ We want to sit on the thrones next to yours in your Kingdom , ” they said , “ one at your right and the other at your left ! ”
TLB	Mark	10	38	But Jesus answered , “ You don ’ t know what you are asking ! Are you able to drink from the bitter cup of sorrow I must drink from ? Or to be baptized with the baptism of suffering I must be baptized with ? ”
TLB	Mark	10	39	“ Oh , yes , ” they said , “ we are ! ” And Jesus said , “ You shall indeed drink from my cup and be baptized with my baptism ,
TLB	Mark	10	40	but I do not have the right to place you on thrones next to mine . Those appointments have already been made. ”
TLB	Mark	10	41	When the other disciples discovered what James and John had asked , they were very indignant .
TLB	Mark	10	42	So Jesus called them to him and said , “ As you know , the kings and great men of the earth lord it over the people ;
TLB	Mark	10	43	but among you it is different . Whoever wants to be great among you must be your servant .
TLB	Mark	10	44	And whoever wants to be greatest of all must be the slave of all .
TLB	Mark	10	45	For even I , the Messiah , [ g ] am not here to be served , but to help others , and to give my life as a ransom for many. ”
TLB	Mark	10	46	And so they reached Jericho . Later , as they left town , a great crowd was following . Now it happened that a blind beggar named Bartimaeus ( the son of Timaeus ) was sitting beside the road as Jesus was going by .
TLB	Mark	10	47	When Bartimaeus heard that Jesus from Nazareth was near , he began to shout out , “ Jesus , Son of David , have mercy on me ! ”
TLB	Mark	10	48	“ Shut up ! ” some of the people yelled at him . But he only shouted the louder , again and again , “ O Son of David , have mercy on me ! ”
TLB	Mark	10	49	When Jesus heard him , he stopped there in the road and said , “ Tell him to come here. ” So they called the blind man . “ You lucky fellow , ” [ h ] they said , “ come on , he ’ s calling you ! ”
TLB	Mark	10	50	Bartimaeus yanked off his old coat and flung it aside , jumped up and came to Jesus .
TLB	Mark	10	51	“ What do you want me to do for you ? ” Jesus asked . “ O Teacher , ” the blind man said , “ I want to see ! ”
TLB	Mark	10	52	And Jesus said to him , “ All right , it ’ s done . [ i ] Your faith has healed you. ” And instantly the blind man could see and followed Jesus down the road ! Footnotes - Mark 10:1 Then he left Capernaum , literally , “ And rising up , he went from there. ” Mentioned here so quietly , this was his final farewell to Galilee . He never returned until after his death and resurrection . - Mark 10:13 mothers , implied . - Mark 10:20 never once , literally , “ never from my youth. ” - Mark 10:24 for those who trust in riches . Some of the ancient manuscripts do not contain these words . - Mark 10:33 the Messiah , literally , “ the Son of Man. ” - Mark 10:35 came over and spoke to him in a low voice , literally , “ came up to him. ” - Mark 10:45 the Messiah , literally , “ the Son of Man. ” - Mark 10:49 You lucky fellow , literally , “ Be of good cheer. ” - Mark 10:52 All right , it ’ s done , literally , “ Go your way. ” The Living Bible copyright ©
TLB	Mark	10	1971	by Tyndale House Foundation . Used by permission of Tyndale House Publishers Inc. , Carol Stream , Illinois
TLB	Mark	10	60188	. All rights reserved .
TLB	Mark	11	11	And so he entered Jerusalem and went into the Temple . He looked around carefully at everything and then left—for now it was late in the afternoon—and went out to Bethany with the twelve disciples .
TLB	Mark	11	2	“ Go into that village over there , ” he told them , “ and just as you enter you will see a colt tied up that has never been ridden . Untie him and bring him here .
TLB	Mark	11	3	And if anyone asks you what you are doing , just say , ‘ Our Master needs him and will return him soon. ’ ” 4-5 Off went the two men and found the colt standing in the street , tied outside a house . As they were untying it , some who were standing there demanded , “ What are you doing , untying that colt ? ”
TLB	Mark	11	6	So they said what Jesus had told them to , and then the men agreed .
TLB	Mark	11	7	So the colt was brought to Jesus , and the disciples threw their cloaks across its back for him to ride on .
TLB	Mark	11	8	Then many in the crowd spread out their coats along the road before him , while others threw down leafy branches from the fields .
TLB	Mark	11	9	He was in the center of the procession with crowds ahead and behind , and all of them shouting , “ Hail to the King ! ” “ Praise God for him who comes in the name of the Lord ! ” . . .
TLB	Mark	11	10	“ Praise God for the return of our father David ’ s kingdom . . . . ” “ Hail to the King of the universe ! ”
TLB	Mark	11	12	The next morning as they left Bethany , he felt hungry .
TLB	Mark	11	13	A little way off he noticed a fig tree in full leaf , so he went over to see if he could find any figs on it . But no , there were only leaves , for it was too early in the season for fruit .
TLB	Mark	11	14	Then Jesus said to the tree , “ You shall never bear fruit again ! ” And the disciples heard him say it .
TLB	Mark	11	15	When they arrived back in Jerusalem , he went to the Temple and began to drive out the merchants and their customers , and knocked over the tables of the money changers and the stalls of those selling doves ,
TLB	Mark	11	16	and stopped everyone from bringing in loads of merchandise .
TLB	Mark	11	17	He told them , “ It is written in the Scriptures , ‘ My Temple is to be a place of prayer for all nations , ’ but you have turned it into a den of robbers. ”
TLB	Mark	11	18	When the chief priests and other Jewish leaders heard what he had done , they began planning how best to get rid of him . Their problem was their fear of riots because the people were so enthusiastic about Jesus ’ teaching .
TLB	Mark	11	19	That evening as usual they left the city .
TLB	Mark	11	20	Next morning , as the disciples passed the fig tree he had cursed , they saw that it was withered from the roots !
TLB	Mark	11	21	Then Peter remembered what Jesus had said to the tree on the previous day and exclaimed , “ Look , Teacher ! The fig tree you cursed has withered ! ” 22-23 In reply Jesus said to the disciples , “ If you only have faith in God—this is the absolute truth—you can say to this Mount of Olives , ‘ Rise up and fall into the Mediterranean , ’ and your command will be obeyed . All that ’ s required is that you really believe and have no doubt !
TLB	Mark	11	24	26-28 [ a ] By this time they had arrived in Jerusalem again , and as he was walking through the Temple area , the chief priests and other Jewish leaders came up to him demanding , “ What ’ s going on here ? Who gave you the authority to drive out the merchants ? ”
TLB	Mark	11	29	Jesus replied , “ I ’ ll tell you if you answer one question !
TLB	Mark	11	30	What about John the Baptist ? Was he sent by God , or not ? Answer me ! ”
TLB	Mark	11	31	They talked it over among themselves . “ If we reply that God sent him , then he will say , ‘ All right , why didn ’ t you accept him ? ’
TLB	Mark	11	32	But if we say God didn ’ t send him , then the people will start a riot. ” ( For the people all believed strongly that John was a prophet . )
TLB	Mark	11	33	So they said , “ We can ’ t answer . We don ’ t know. ” To which Jesus replied , “ Then I won ’ t answer your question either ! ” Footnotes - Mark 11:26 Many ancient authorities add v.
TLB	Mark	11	26	: “ But if you do not forgive , neither will your Father who is in heaven forgive your trespasses. ” All include this in Matthew 6:15. other Jewish leaders , literally , “ scribes and elders. ” Also in 12:12 . The Living Bible copyright ©
TLB	Mark	11	1971	by Tyndale House Foundation . Used by permission of Tyndale House Publishers Inc. , Carol Stream , Illinois
TLB	Mark	11	60188	. All rights reserved .
TLB	Mark	12	12	The Jewish leaders wanted to arrest him then and there for using this illustration , for they knew he was pointing at them—they were the wicked farmers in his story . But they were afraid to touch him for fear of a mob . So they left him and went away .
TLB	Mark	12	2	At grape-picking time he sent one of his men to collect his share of the crop .
TLB	Mark	12	3	But the farmers beat up the man and sent him back empty-handed .
TLB	Mark	12	4	“ The owner then sent another of his men , who received the same treatment , only worse , for his head was seriously injured .
TLB	Mark	12	5	The next man he sent was killed ; and later , others were either beaten or killed , until
TLB	Mark	12	6	there was only one left—his only son . He finally sent him , thinking they would surely give him their full respect .
TLB	Mark	12	7	“ But when the farmers saw him coming they said , ‘ He will own the farm when his father dies . Come on , let ’ s kill him—and then the farm will be ours ! ’
TLB	Mark	12	8	So they caught him and murdered him and threw his body out of the vineyard .
TLB	Mark	12	9	“ What do you suppose the owner will do when he hears what happened ? He will come and kill them all , and lease the vineyard to others .
TLB	Mark	12	10	Don ’ t you remember reading this verse in the Scriptures ? ‘ The Rock the builders threw away became the cornerstone , the most honored stone in the building !
TLB	Mark	12	11	This is the Lord ’ s doing and it is an amazing thing to see. ’ ”
TLB	Mark	12	13	But they sent other religious and political leaders to talk with him and try to trap him into saying something he could be arrested for .
TLB	Mark	12	14	“ Teacher , ” these spies said , “ we know you tell the truth no matter what ! You aren ’ t influenced by the opinions and desires of men , but sincerely teach the ways of God . Now tell us , is it right to pay taxes to Rome , or not ? ”
TLB	Mark	12	15	Jesus saw their trick and said , “ Show me a coin and I ’ ll tell you. ”
TLB	Mark	12	16	When they handed it to him he asked , “ Whose picture and title is this on the coin ? ” They replied , “ The emperor ’ s. ”
TLB	Mark	12	17	“ All right , ” he said , “ if it is his , give it to him . But everything that belongs to God must be given to God ! ” And they scratched their heads in bafflement at his reply .
TLB	Mark	12	18	Then the Sadducees stepped forward—a group of men who say there is no resurrection . Here was their question :
TLB	Mark	12	19	“ Teacher , Moses gave us a law that when a man dies without children , the man ’ s brother should marry his widow and have children in his brother ’ s name . 20-22 Well , there were seven brothers and the oldest married and died , and left no children . So the second brother married the widow , but soon he died too and left no children . Then the next brother married her and died without children , and so on until all were dead , and still there were no children ; and last of all , the woman died too .
TLB	Mark	12	23	“ What we want to know is this : [ a ] In the resurrection , whose wife will she be , for she had been the wife of each of them ? ”
TLB	Mark	12	24	Jesus replied , “ Your trouble is that you don ’ t know the Scriptures and don ’ t know the power of God .
TLB	Mark	12	25	For when these seven brothers and the woman rise from the dead , they won ’ t be married—they will be like the angels .
TLB	Mark	12	26	""
TLB	Mark	12	27	“ God was telling Moses that these men , though dead for hundreds of years , [ b ]
TLB	Mark	12	28	One of the teachers of religion who was standing there listening to the discussion realized that Jesus had answered well . So he asked , “ Of all the commandments , which is the most important ? ”
TLB	Mark	12	29	Jesus replied , “ The one that says , ‘ Hear , O Israel ! The Lord our God is the one and only God .
TLB	Mark	12	30	And you must love him with all your heart and soul and mind and strength. ’
TLB	Mark	12	31	“ The second is : ‘ You must love others as much as yourself. ’ No other commandments are greater than these. ”
TLB	Mark	12	32	The teacher of religion replied , “ Sir , you have spoken a true word in saying that there is only one God and no other .
TLB	Mark	12	33	And I know it is far more important to love him with all my heart and understanding and strength , and to love others as myself , than to offer all kinds of sacrifices on the altar of the Temple. ”
TLB	Mark	12	34	Realizing this man ’ s understanding , Jesus said to him , “ You are not far from the Kingdom of God. ” And after that , no one dared ask him any more questions .
TLB	Mark	12	35	Later , as Jesus was teaching the people in the Temple area , he asked them this question : “ Why do your religious teachers claim that the Messiah must be a descendant of King David ?
TLB	Mark	12	36	For David himself said—and the Holy Spirit was speaking through him when he said it— ‘ God said to my Lord , sit at my right hand until I make your enemies your footstool. ’
TLB	Mark	12	37	( This sort of reasoning delighted the crowd and they listened to him with great interest . )
TLB	Mark	12	38	Here are some of the other things he taught them at this time : “ Beware of the teachers of religion ! For they love to wear the robes of the rich and scholarly , and to have everyone bow to them as they walk through the markets .
TLB	Mark	12	39	They love to sit in the best seats in the synagogues and at the places of honor at banquets—
TLB	Mark	12	40	but they shamelessly cheat widows out of their homes and then , to cover up the kind of men they really are , they pretend to be pious by praying long prayers in public . Because of this , their punishment will be the greater. ”
TLB	Mark	12	41	Then he went over to the collection boxes in the Temple and sat and watched as the crowds dropped in their money . Some who were rich put in large amounts .
TLB	Mark	12	42	Then a poor widow came and dropped in two pennies . 43-44 He called his disciples to him and remarked , “ That poor widow has given more than all those rich men put together ! For they gave a little of their extra fat , [ c ] while she gave up her last penny. ” Footnotes - Mark 12:23 What we want to know is this , implied . - Mark 12:27 though dead for hundreds of years , implied . - Mark 12:43 a little of their extra fat , literally , “ out of their surplus. ” The Living Bible copyright ©
TLB	Mark	12	1971	by Tyndale House Foundation . Used by permission of Tyndale House Publishers Inc. , Carol Stream , Illinois
TLB	Mark	12	60188	. All rights reserved .
TLB	Mark	13	13	And everyone will hate you because you are mine . But all who endure to the end without renouncing me shall be saved .
TLB	Mark	13	2	Jesus replied , “ Yes , look ! For not one stone will be left upon another , except as ruins. ” 3-4 And as he sat on the slopes of the Mount of Olives across the valley from Jerusalem , Peter , James , John , and Andrew got alone with him and asked him , “ Just when is all this going to happen to the Temple ? Will there be some warning ahead of time ? ”
TLB	Mark	13	5	So Jesus launched into an extended reply . “ Don ’ t let anyone mislead you , ” he said ,
TLB	Mark	13	6	“ for many will come declaring themselves to be your Messiah and will lead many astray .
TLB	Mark	13	7	And wars will break out near and far , but this is not the signal of the end-time .
TLB	Mark	13	8	“ For nations and kingdoms will proclaim war against each other , and there will be earthquakes in many lands , and famines . These herald only the early stages of the anguish ahead .
TLB	Mark	13	9	But when these things begin to happen , watch out ! For you will be in great danger . You will be dragged before the courts , and beaten in the synagogues , and accused before governors and kings of being my followers . This is your opportunity to tell them the Good News .
TLB	Mark	13	10	And the Good News must first be made known in every nation before the end-time finally comes . [ a ]
TLB	Mark	13	11	But when you are arrested and stand trial , don ’ t worry about what to say in your defense . Just say what God tells you to . Then you will not be speaking , but the Holy Spirit will .
TLB	Mark	13	12	“ Brothers will betray each other to death , fathers will betray their own children , and children will betray their parents to be killed .
TLB	Mark	13	14	“ When you see the horrible thing standing in the Temple [ b ] —reader , pay attention ! —flee , if you can , to the Judean hills . 15-16 Hurry ! If you are on your rooftop porch , don ’ t even go back into the house . If you are out in the fields , don ’ t even return for your money or clothes .
TLB	Mark	13	17	“ Woe to pregnant women in those days , and to mothers nursing their children .
TLB	Mark	13	18	And pray that your flight will not be in winter .
TLB	Mark	13	19	For those will be days of such horror as have never been since the beginning of God ’ s creation , nor will ever be again .
TLB	Mark	13	20	And unless the Lord shortens that time of calamity , not a soul in all the earth will survive . But for the sake of his chosen ones he will limit those days .
TLB	Mark	13	21	“ And then if anyone tells you , ‘ This is the Messiah , ’ or , ‘ That one is , ’ don ’ t pay any attention .
TLB	Mark	13	22	For there will be many false Messiahs and false prophets who will do wonderful miracles that would deceive , if possible , even God ’ s own children . [ c ]
TLB	Mark	13	23	Take care ! I have warned you !
TLB	Mark	13	24	“ After the tribulation ends , then the sun will grow dim and the moon will not shine ,
TLB	Mark	13	25	and the stars will fall—the heavens will convulse .
TLB	Mark	13	26	“ Then all mankind will see me , the Messiah , [ d ] coming in the clouds with great power and glory .
TLB	Mark	13	27	And I will send out the angels to gather together my chosen ones from all over the world—from the farthest bounds of earth and heaven .
TLB	Mark	13	28	“ Now , here is a lesson from a fig tree . When its buds become tender and its leaves begin to sprout , you know that spring has come .
TLB	Mark	13	29	And when you see these things happening that I ’ ve described , you can be sure that my return is very near , that I am right at the door .
TLB	Mark	13	30	“ Yes , these are the events that will signal the end of the age . [ e ]
TLB	Mark	13	31	Heaven and earth shall disappear , but my words stand sure forever .
TLB	Mark	13	32	“ However , no one , not even the angels in heaven , nor I myself , [ f ] knows the day or hour when these things will happen ; only the Father knows .
TLB	Mark	13	33	And since you don ’ t know when it will happen , stay alert . Be on the watch for my return . [ g ]
TLB	Mark	13	34	“ My coming [ h ] can be compared with that of a man who went on a trip to another country . He laid out his employees ’ work for them to do while he was gone and told the gatekeeper to watch for his return . 35-37 “ Keep a sharp lookout ! For you do not know when I [ i ] Footnotes - Mark 13:10 before the end-time finally comes , implied . - Mark 13:14 standing in the Temple , literally , “ standing where he ought not. ” - Mark 13:22 God ’ s own children , literally , “ the elect of God. ” - Mark 13:26 the Messiah , literally , “ the Son of Man. ” - Mark 13:30 of the age , literally , “ of this generation. ” - Mark 13:32 I myself , literally , “ the Son. ” - Mark 13:33 for my return , implied . - Mark 13:34 My coming , implied . - Mark 13:35 I , implied . The Living Bible copyright ©
TLB	Mark	13	1971	by Tyndale House Foundation . Used by permission of Tyndale House Publishers Inc. , Carol Stream , Illinois
TLB	Mark	13	60188	. All rights reserved .
TLB	Mark	14	14	At the house he enters , tell the man in charge , ‘ Our Master sent us to see the room you have ready for us , where we will eat the Passover supper this evening ! ’
TLB	Mark	14	2	“ But we can ’ t do it during the Passover , ” they said , “ or there will be a riot. ”
TLB	Mark	14	3	Meanwhile Jesus was in Bethany , at the home of Simon the leper ; during supper a woman came in with a beautiful flask of expensive perfume . Then , breaking the seal , she poured it over his head . 4-5 Some of those at the table were indignant among themselves about this “ waste , ” as they called it . “ Why , she could have sold that perfume for a fortune and given the money to the poor ! ” they snarled .
TLB	Mark	14	6	But Jesus said , “ Leave her alone ; why berate her for doing a good thing ?
TLB	Mark	14	7	You always have the poor among you , and they badly need your help , and you can aid them whenever you want to ; but I won ’ t be here much longer .
TLB	Mark	14	8	“ She has done what she could and has anointed my body ahead of time for burial .
TLB	Mark	14	9	And I tell you this in solemn truth , that wherever the Good News is preached throughout the world , this woman ’ s deed will be remembered and praised. ”
TLB	Mark	14	10	Then Judas Iscariot , one of his disciples , went to the chief priests to arrange to betray Jesus to them .
TLB	Mark	14	11	When the chief priests heard why he had come , they were excited and happy and promised him a reward . So he began looking for the right time and place to betray Jesus .
TLB	Mark	14	12	On the first day of the Passover , the day the lambs were sacrificed , his disciples asked him where he wanted to go to eat the traditional Passover supper .
TLB	Mark	14	13	He sent two of them into Jerusalem to make the arrangements . “ As you are walking along , ” he told them , “ you will see a man coming toward you carrying a pot of water . Follow him .
TLB	Mark	14	15	He will take you upstairs to a large room all set up . Prepare our supper there. ”
TLB	Mark	14	16	So the two disciples went on ahead into the city and found everything as Jesus had said , and prepared the Passover .
TLB	Mark	14	17	In the evening Jesus arrived with the other disciples ,
TLB	Mark	14	18	and as they were sitting around the table eating , Jesus said , “ I solemnly declare that one of you will betray me , one of you who is here eating with me. ”
TLB	Mark	14	19	A great sadness swept over them , and one by one they asked him , “ Am I the one ? ”
TLB	Mark	14	20	He replied , “ It is one of you twelve eating with me now .
TLB	Mark	14	21	I [ a ] must die , as the prophets declared long ago ; but , oh , the misery ahead for the man by whom I am betrayed . Oh , that he had never been born ! ”
TLB	Mark	14	22	As they were eating , Jesus took bread and asked God ’ s blessing on it and broke it in pieces and gave it to them and said , “ Eat it—this is my body. ”
TLB	Mark	14	23	Then he took a cup of wine and gave thanks to God for it and gave it to them ; and they all drank from it .
TLB	Mark	14	24	And he said to them , “ This is my blood , poured out for many , sealing the new agreement [ b ] between God and man .
TLB	Mark	14	25	I solemnly declare that I shall never again taste wine until the day I drink a different kind [ c ] in the Kingdom of God. ”
TLB	Mark	14	26	Then they sang a hymn and went out to the Mount of Olives .
TLB	Mark	14	27	“ All of you will desert me , ” Jesus told them , “ for God has declared through the prophets , ‘ I will kill the Shepherd , and the sheep will scatter. ’
TLB	Mark	14	28	But after I am raised to life again , I will go to Galilee and meet you there. ”
TLB	Mark	14	29	Peter said to him , “ I will never desert you no matter what the others do ! ”
TLB	Mark	14	30	“ Peter , ” Jesus said , “ before the cock crows a second time tomorrow morning you will deny me three times. ”
TLB	Mark	14	31	“ No ! ” Peter exploded . “ Not even if I have to die with you ! I ’ ll never deny you ! ” And all the others vowed the same .
TLB	Mark	14	32	And now they came to an olive grove called the Garden of Gethsemane , and he instructed his disciples , “ Sit here , while I go and pray. ”
TLB	Mark	14	33	He took Peter , James , and John with him and began to be filled with horror and deepest distress .
TLB	Mark	14	34	And he said to them , “ My soul is crushed by sorrow to the point of death ; stay here and watch with me. ”
TLB	Mark	14	35	He went on a little farther and fell to the ground and prayed that if it were possible the awful hour awaiting him might never come . [ d ]
TLB	Mark	14	36	“ Father , Father , ” he said , “ everything is possible for you . Take away this cup from me . Yet I want your will , not mine. ”
TLB	Mark	14	37	Then he returned to the three disciples and found them asleep . “ Simon ! ” he said . “ Asleep ? Couldn ’ t you watch with me even one hour ?
TLB	Mark	14	38	Watch with me and pray lest the Tempter overpower you . For though the spirit is willing enough , the body is weak. ”
TLB	Mark	14	39	And he went away again and prayed , repeating his pleadings .
TLB	Mark	14	40	Again he returned to them and found them sleeping , for they were very tired . And they didn ’ t know what to say .
TLB	Mark	14	41	The third time when he returned to them he said , “ Sleep on ; get your rest ! But no ! The time for sleep has ended ! Look ! I am [ e ] betrayed into the hands of wicked men .
TLB	Mark	14	42	Come ! Get up ! We must go ! Look ! My betrayer is here ! ”
TLB	Mark	14	43	And immediately , while he was still speaking , Judas ( one of his disciples ) arrived with a mob equipped with swords and clubs , sent out by the chief priests and other Jewish leaders .
TLB	Mark	14	44	Judas had told them , “ You will know which one to arrest when I go over and greet [ f ] him . Then you can take him easily. ”
TLB	Mark	14	45	So as soon as they arrived he walked up to Jesus . “ Master ! ” he exclaimed , and embraced him with a great show of friendliness .
TLB	Mark	14	46	Then the mob arrested Jesus and held him fast .
TLB	Mark	14	47	But someone [ g ] pulled a sword and slashed at the high priest ’ s servant , cutting off his ear .
TLB	Mark	14	48	Jesus asked them , “ Am I some dangerous robber , that you come like this , armed to the teeth to capture me ?
TLB	Mark	14	49	Why didn ’ t you arrest me in the Temple ? I was there teaching every day . But these things are happening to fulfill the prophecies about me. ”
TLB	Mark	14	50	Meanwhile , all his disciples had fled . 51-52 There was , however , a young man following along behind , clothed only in a linen nightshirt . [ h ] When the mob tried to grab him , he escaped , though his clothes were torn off in the process , so that he ran away completely naked .
TLB	Mark	14	53	Jesus was led to the high priest ’ s home where all of the chief priests and other Jewish leaders soon gathered .
TLB	Mark	14	54	Peter followed far behind and then slipped inside the gates of the high priest ’ s residence and crouched beside a fire among the servants .
TLB	Mark	14	55	Inside , the chief priests and the whole Jewish Supreme Court were trying to find something against Jesus that would be sufficient to condemn him to death . But their efforts were in vain .
TLB	Mark	14	56	Many false witnesses volunteered , but they contradicted each other .
TLB	Mark	14	57	Finally some men stood up to lie about him and said ,
TLB	Mark	14	58	“ We heard him say , ‘ I will destroy this Temple made with human hands and in three days I will build another , made without human hands ! ’ ”
TLB	Mark	14	59	But even then they didn ’ t get their stories straight !
TLB	Mark	14	60	Then the high priest stood up before the Court and asked Jesus , “ Do you refuse to answer this charge ? What do you have to say for yourself ? ”
TLB	Mark	14	61	To this Jesus made no reply . Then the high priest asked him . “ Are you the Messiah , the Son of God ? ”
TLB	Mark	14	62	Jesus said , “ I am , and you will see me [ i ] sitting at the right hand of God , and returning to earth in the clouds of heaven. ” 63-64 Then the high priest tore at his clothes and said , “ What more do we need ? Why wait for witnesses ? You have heard his blasphemy . What is your verdict ? ” And the vote for the death sentence was unanimous .
TLB	Mark	14	65	Then some of them began to spit at him , and they blindfolded him and began to hammer his face with their fists . “ Who hit you that time , you prophet ? ” they jeered . And even the bailiffs were using their fists on him as they led him away . 66-67 Meanwhile Peter was below in the courtyard . One of the maids who worked for the high priest noticed Peter warming himself at the fire . She looked at him closely and then announced , “ You were with Jesus , the Nazarene. ”
