estilo	livro	capitulo	versiculo	texto
ERV	Luke	2	21	When the baby was eight days old , he was circumcised , and he was named Jesus . This name was given by the angel before the baby began to grow inside Mary . Jesus Is Presented in the Temple
ERV	Luke	2	22	The time came for Mary and Joseph to do the things the Law of Moses taught about being made pure . [ a ] They brought Jesus to Jerusalem so that they could present him to the Lord .
ERV	Luke	2	23	It is written in the law of the Lord : “ When a mother ’ s first baby is a boy , he shall be called ‘ special for the Lord. ’ ” [ b ]
ERV	Luke	2	24	The law of the Lord also says that people must give a sacrifice : “ You must sacrifice two doves or two young pigeons. ” [ c ] So Joseph and Mary went to Jerusalem to do this . Simeon Sees Jesus
ERV	Luke	2	25	A man named Simeon lived in Jerusalem . He was a good man who was devoted to God . He was waiting for the time when God would come to help Israel . The Holy Spirit was with him .
ERV	Luke	2	26	The Holy Spirit told him that he would not die before he saw the Messiah from the Lord .
ERV	Luke	2	27	The Spirit led Simeon to the Temple . So he was there when Mary and Joseph brought the baby Jesus to do what the Jewish law said they must do .
ERV	Luke	2	28	Simeon took the baby in his arms and thanked God :
ERV	Luke	2	29	“ Now , Lord , you can let me , your servant , die in peace as you said .
ERV	Luke	2	30	I have seen with my own eyes how you will save your people .
ERV	Luke	2	31	Now all people can see your plan .
ERV	Luke	2	32	He is a light to show your way to the other nations . And he will bring honor to your people Israel. ”
ERV	Luke	2	33	Jesus ’ father and mother were amazed at what Simeon said about him .
ERV	Luke	2	34	Then Simeon blessed them and said to Mary , “ Many Jews will fall and many will rise because of this boy . He will be a sign from God that some will not accept .
ERV	Luke	2	35	So the secret thoughts of many will be made known . And the things that happen will be painful for you—like a sword cutting through your heart. ” Anna Sees Jesus
ERV	Luke	2	36	Anna , a prophetess , was there at the Temple . She was from the family of Phanuel in the tribe of Asher . She was now very old . She had lived with her husband seven years
ERV	Luke	2	37	before he died and left her alone . She was now
ERV	Luke	2	84	years old . Anna was always at the Temple ; she never left . She worshiped God by fasting and praying day and night .
ERV	Luke	2	38	Anna was there when Joseph and Mary came to the Temple . She praised God and talked about Jesus to all those who were waiting for God to free Jerusalem . Joseph and Mary Return Home
ERV	Luke	2	39	Joseph and Mary finished doing all the things that the law of the Lord commanded . Then they went home to Nazareth , their own town in Galilee .
ERV	Luke	2	40	days after a Jewish woman gave birth to a baby , she must be made ritually clean by a ceremony at the Temple . See Lev . 12:2-8 . - Luke 2:23 “ When … ‘ special for the Lord ’ ” See Ex . 13:2 ,
ERV	Luke	2	41	Every year Jesus ’ parents went to Jerusalem for the Passover festival .
ERV	Luke	2	42	When Jesus was twelve years old , they went to the festival as usual .
ERV	Luke	2	43	When the festival was over , they went home , but Jesus stayed in Jerusalem . His parents did not know about it .
ERV	Luke	2	44	They traveled for a whole day thinking that Jesus was with them in the group . They began looking for him among their family and close friends ,
ERV	Luke	2	45	but they did not find him . So they went back to Jerusalem to look for him there .
ERV	Luke	2	46	After three days they found him . Jesus was sitting in the Temple area with the religious teachers , listening and asking them questions .
ERV	Luke	2	47	Everyone who heard him was amazed at his understanding and wise answers .
ERV	Luke	2	48	When his parents saw him , they wondered how this was possible . And his mother said , “ Son , why did you do this to us ? Your father and I were very worried about you . We have been looking for you. ”
ERV	Luke	2	49	Jesus said to them , “ Why did you have to look for me ? You should have known that I must be where my Father ’ s work is . [ d ] ”
ERV	Luke	2	50	But they did not understand the meaning of what he said to them .
ERV	Luke	2	51	Jesus went with them to Nazareth and obeyed them . His mother was still thinking about all these things .
ERV	Luke	2	52	As Jesus grew taller , he continued to grow in wisdom . God was pleased with him and so were the people who knew him . Footnotes - Luke 2:22 pure The Law of Moses said that
ERV	Luke	3	3	So he went through the whole area around the Jordan River and told the people God ’ s message . He told them to be baptized to show that they wanted to change their lives , and then their sins would be forgiven .
ERV	Luke	3	2	Annas and Caiaphas were the high priests . During this time , John , the son of Zechariah , was living in the desert , and he received a message from God .
ERV	Luke	3	4	This is like the words written in the book of Isaiah the prophet : “ There is someone shouting in the desert : ‘ Prepare the way for the Lord . Make the road straight for him .
ERV	Luke	3	5	Every valley will be filled , and every mountain and hill will be made flat . Crooked roads will be made straight , and rough roads will be made smooth .
ERV	Luke	3	6	Then everyone will see how God will save his people ! ’ ” ( B )
ERV	Luke	3	7	Crowds of people came to be baptized by John . But he said to them , “ You are all snakes ! Who warned you to run from God ’ s judgment that is coming ?
ERV	Luke	3	8	Change your hearts ! And show by your lives that you have changed . I know what you are about to say— ‘ but Abraham is our father ! ’ That means nothing . I tell you that God can make children for Abraham from these rocks !
ERV	Luke	3	9	The ax is now ready to cut down the trees . [ a ] Every tree that does not produce good fruit will be cut down and thrown into the fire. ”
ERV	Luke	3	10	The people asked John , “ What should we do ? ”
ERV	Luke	3	11	He answered , “ If you have two shirts , share with someone who does not have one . If you have food , share that too. ”
ERV	Luke	3	12	Even the tax collectors came to John . They wanted to be baptized . They said to him , “ Teacher , what should we do ? ”
ERV	Luke	3	13	He told them , “ Don ’ t take more taxes from people than you have been ordered to collect. ”
ERV	Luke	3	14	The soldiers asked him , “ What about us ? What should we do ? ” He said to them , “ Don ’ t use force or lies to make people give you money . Be happy with the pay you get. ”
ERV	Luke	3	15	Everyone was hoping for the Messiah to come , and they wondered about John . They thought , “ Maybe he is the Messiah. ”
ERV	Luke	3	16	John ’ s answer to this was , “ I baptize you in water , but there is someone coming later who is able to do more than I can . I am not good enough to be the slave who unties his sandals . He will baptize you with the Holy Spirit and with fire .
ERV	Luke	3	17	He will come ready to clean the grain . [ b ] He will separate the good grain from the straw , and he will put the good part into his barn . Then he will burn the useless part with a fire that can not be stopped. ”
ERV	Luke	3	18	John said many other things like this to encourage the people to change , and he told them the Good News . How John ’ s Work Later Ended
ERV	Luke	3	19	John criticized Herod the ruler for what he had done with Herodias , the wife of Herod ’ s brother , as well as for all the other bad things he had done .
ERV	Luke	3	20	So Herod added another bad thing to all his other wrongs : He put John in jail . Jesus Is Baptized by John ( C )
ERV	Luke	3	21	When all the people were being baptized , Jesus came and was baptized too . And while he was praying , the sky opened ,
ERV	Luke	3	22	and the Holy Spirit came down on him . The Spirit looked like a real dove . Then a voice came from heaven and said , “ You are my Son , the one I love . I am very pleased with you. ” The Family History of Joseph ( D )
ERV	Luke	3	23	When Jesus began to teach , he was about
ERV	Luke	3	30	Levi was the son of Simeon . Simeon was the son of Judah . Judah was the son of Joseph . Joseph was the son of Jonam . Jonam was the son of Eliakim .
ERV	Luke	3	24	Eli was the son of Matthat . Matthat was the son of Levi . Levi was the son of Melchi . Melchi was the son of Jannai . Jannai was the son of Joseph .
ERV	Luke	3	25	Joseph was the son of Mattathias . Mattathias was the son of Amos . Amos was the son of Nahum . Nahum was the son of Esli . Esli was the son of Naggai .
ERV	Luke	3	26	Naggai was the son of Maath . Maath was the son of Mattathias . Mattathias was the son of Semein . Semein was the son of Josech . Josech was the son of Joda .
ERV	Luke	3	27	Joda was the son of Joanan . Joanan was the son of Rhesa . Rhesa was the son of Zerubbabel . Zerubbabel was the son of Shealtiel . Shealtiel was the son of Neri .
ERV	Luke	3	28	Neri was the son of Melchi . Melchi was the son of Addi . Addi was the son of Cosam . Cosam was the son of Elmadam . Elmadam was the son of Er .
ERV	Luke	3	29	Er was the son of Joshua . Joshua was the son of Eliezer . Eliezer was the son of Jorim . Jorim was the son of Matthat . Matthat was the son of Levi .
ERV	Luke	3	31	Eliakim was the son of Melea . Melea was the son of Menna . Menna was the son of Mattatha . Mattatha was the son of Nathan . Nathan was the son of David .
ERV	Luke	3	32	David was the son of Jesse . Jesse was the son of Obed . Obed was the son of Boaz . Boaz was the son of Salmon . Salmon was the son of Nahshon .
ERV	Luke	3	33	Nahshon was the son of Amminadab . Amminadab was the son of Admin . Admin was the son of Arni . Arni was the son of Hezron . Hezron was the son of Perez . Perez was the son of Judah .
ERV	Luke	3	34	Judah was the son of Jacob . Jacob was the son of Isaac . Isaac was the son of Abraham . Abraham was the son of Terah . Terah was the son of Nahor .
ERV	Luke	3	35	Nahor was the son of Serug . Serug was the son of Reu . Reu was the son of Peleg . Peleg was the son of Eber . Eber was the son of Shelah .
ERV	Luke	3	36	Shelah was the son of Cainan . Cainan was the son of Arphaxad . Arphaxad was the son of Shem . Shem was the son of Noah . Noah was the son of Lamech .
ERV	Luke	3	37	Lamech was the son of Methuselah . Methuselah was the son of Enoch . Enoch was the son of Jared . Jared was the son of Mahalaleel . Mahalaleel was the son of Cainan .
ERV	Luke	3	38	Cainan was the son of Enos . Enos was the son of Seth . Seth was the son of Adam . Adam was the son of God .
ERV	Luke	4	4	,
ERV	Luke	4	2	There the devil tempted Jesus for
ERV	Luke	4	40	When the sun went down , the people brought their sick friends to Jesus . They had many different kinds of sicknesses . Jesus laid his hands on each sick person and healed them all .
ERV	Luke	4	3	The devil said to him , “ If you are the Son of God , tell this rock to become bread. ”
ERV	Luke	4	5	,
ERV	Luke	4	6	The devil said to him , “ I will make you king over all these places . You will have power over them , and you will get all the glory . It has all been given to me . I can give it to anyone I want .
ERV	Luke	4	7	I will give it all to you , if you will only worship me. ”
ERV	Luke	4	8	Jesus answered , “ The Scriptures say , ‘ You must worship the Lord your God . Serve only him. ’ ” ( C )
ERV	Luke	4	9	Then the devil led Jesus to Jerusalem and put him on a high place at the edge of the Temple area . He said to him , “ If you are the Son of God , jump off !
ERV	Luke	4	10	.
ERV	Luke	4	11	It is also written , ‘ Their hands will catch you so that you will not hit your foot on a rock. ’ ” ( E )
ERV	Luke	4	12	Jesus answered , “ But the Scriptures also say , ‘ You must not test the Lord your God. ’ ” [ a ]
ERV	Luke	4	13	The devil finished tempting Jesus in every way and went away to wait until a better time . Jesus Begins His Work in Galilee ( F )
ERV	Luke	4	14	Jesus went back to Galilee with the power of the Spirit . Stories about him spread all over the area around Galilee .
ERV	Luke	4	15	He began to teach in the synagogues , and everyone praised him . Jesus Goes to His Hometown ( G )
ERV	Luke	4	16	Jesus traveled to Nazareth , the town where he grew up . On the Sabbath day he went to the synagogue as he always did . He stood up to read .
ERV	Luke	4	17	The book of Isaiah the prophet was given to him . He opened the book and found the place where this is written :
ERV	Luke	4	18	“ The Spirit of the Lord is on me . He has chosen me to tell good news to the poor . He sent me to tell prisoners that they are free and to tell the blind that they can see again . He sent me to free those who have been treated badly
ERV	Luke	4	19	and to announce that the time has come for the Lord to show his kindness. ” ( H )
ERV	Luke	4	20	Jesus closed the book , gave it back to the helper , and sat down . As everyone in the synagogue watched him closely ,
ERV	Luke	4	21	he began to speak to them . He said , “ While you heard me reading these words just now , they were coming true ! ”
ERV	Luke	4	22	Everyone there said good things about Jesus . They were amazed to hear him speak such wonderful words . They said , “ How is this possible ? Isn ’ t he Joseph ’ s son ? ”
ERV	Luke	4	23	Jesus said to them , “ I know you will tell me the old saying : ‘ Doctor , heal yourself. ’ You want to say , ‘ We heard about the things you did in Capernaum . Do those same things here in your own hometown ! ’ ”
ERV	Luke	4	24	Then he said , “ The truth is , a prophet is not accepted in his own hometown . 25-26 “ During the time of Elijah it did not rain in Israel for three and a half years . There was no food anywhere in the whole country . There were many widows in Israel during that time . But the fact is , Elijah was sent to none of those widows in Israel . He was sent only to a widow in Zarephath , a town in Sidon .
ERV	Luke	4	27	“ And there were many people with leprosy living in Israel during the time of the prophet Elisha . But none of them were healed ; the only one was Naaman . And he was from the country of Syria , not Israel. ”
ERV	Luke	4	28	When the people in the synagogue heard this , they were very angry .
ERV	Luke	4	29	They got up and forced Jesus to go out of town . Their town was built on a hill . They took Jesus to the edge of the hill to throw him off .
ERV	Luke	4	30	But he walked through the middle of the crowd and went away . Jesus Frees a Man From an Evil Spirit ( I )
ERV	Luke	4	31	Jesus went to Capernaum , a city in Galilee . On the Sabbath day he taught the people .
ERV	Luke	4	32	They were amazed at his teaching because he spoke with authority .
ERV	Luke	4	33	In the synagogue there was a man who had an evil spirit from the devil inside him . The man shouted loudly ,
ERV	Luke	4	34	“ Jesus of Nazareth ! What do you want with us ? Did you come here to destroy us ? I know who you are—God ’ s Holy One ! ”
ERV	Luke	4	35	But Jesus warned the evil spirit to stop . He said , “ Be quiet ! Come out of the man ! ” The evil spirit threw the man down on the ground in front of everyone . Then the evil spirit left the man and did not hurt him .
ERV	Luke	4	36	The people were amazed . They said to each other , “ What does this mean ? With authority and power he commands evil spirits and they come out. ”
ERV	Luke	4	37	And so the news about Jesus spread to every place in the whole area . Jesus Heals Peter ’ s Mother-in-Law ( J )
ERV	Luke	4	38	Jesus left the synagogue and went to Simon ’ s [ b ] house . Simon ’ s mother-in-law was very sick . She had a high fever . They asked Jesus to do something to help her .
ERV	Luke	4	39	He stood very close to her and ordered the sickness to go away . The sickness left her , and she got up and began serving them . Jesus Heals Many Others
ERV	Luke	4	41	Demons came out of many people . The demons shouted , “ You are the Son of God. ” But Jesus gave a strong command for the demons not to speak , because they knew he was the Messiah . Jesus Goes to Other Towns ( K )
ERV	Luke	4	42	The next day Jesus went to a place to be alone . The people looked for him . When they found him , they tried to stop him from leaving .
ERV	Luke	4	43	But he said to them , “ I must tell the Good News about God ’ s kingdom to other towns too . This is why I was sent. ”
ERV	Luke	4	44	Then Jesus told the Good News in the synagogues in Judea . Footnotes - Luke 4:12 Quote from Deut . 6:16 . - Luke 4:38 Simon Simon ’ s other name was Peter . Also in 5:3 ,
ERV	Luke	5	5	Simon answered , “ Master , we worked hard all night trying to catch fish and caught nothing . But you say I should put the nets into the water , so I will. ”
ERV	Luke	5	2	Jesus saw two boats at the shore of the lake . The fishermen were washing their nets .
ERV	Luke	5	3	Jesus got into the boat that belonged to Simon . He asked Simon to push off a little from the shore . Then he sat down in the boat and taught the people on the shore .
ERV	Luke	5	4	When Jesus finished speaking , he said to Simon , “ Take the boat into the deep water . If all of you will put your nets into the water , you will catch some fish. ”
ERV	Luke	5	6	The fishermen put their nets into the water . Their nets were filled with so many fish that they began to break .
ERV	Luke	5	7	They called to their friends in the other boat to come and help them . The friends came , and both boats were filled so full of fish that they were almost sinking . 8-9 The fishermen were all amazed at the many fish they caught . When Simon Peter saw this , he bowed down before Jesus and said , “ Go away from me , Lord . I am a sinful man ! ”
ERV	Luke	5	10	James and John , the sons of Zebedee , were amazed too . ( James and John worked together with Simon . ) Jesus said to Simon , “ Don ’ t be afraid . From now on your work will be to bring in people , not fish ! ”
ERV	Luke	5	11	The men brought their boats to the shore . They left everything and followed Jesus . Jesus Heals a Sick Man ( B )
ERV	Luke	5	12	One time Jesus was in a town where a very sick man lived . This man was covered with leprosy . When the man saw Jesus , he bowed before Jesus and begged him , “ Lord , you have the power to heal me if you want. ”
ERV	Luke	5	13	Jesus said , “ I want to heal you . Be healed ! ” Then he touched the man , and immediately the leprosy disappeared .
ERV	Luke	5	14	Then Jesus said , “ Don ’ t tell anyone about what happened . But go and let the priest look at you . [ b ] And offer a gift to God for your healing as Moses commanded . This will show people that you are healed. ”
ERV	Luke	5	15	But the news about Jesus spread more and more . Many people came to hear him and to be healed of their sicknesses .
ERV	Luke	5	16	Jesus often went away to other places to be alone so that he could pray . Jesus Heals a Crippled Man ( C )
ERV	Luke	5	17	One day Jesus was teaching the people . The Pharisees and teachers of the law were sitting there too . They had come from every town in Galilee and Judea and from Jerusalem . The Lord was giving Jesus the power to heal people .
ERV	Luke	5	18	There was a man who was paralyzed , and some other men were carrying him on a mat . They tried to bring him and put him down before Jesus .
ERV	Luke	5	19	But there were so many people that they could not find a way to Jesus . So they went up on the roof and lowered the crippled man down through a hole in the ceiling . They lowered the mat into the room so that the crippled man was lying before Jesus .
ERV	Luke	5	20	Jesus saw how much faith they had and said to the sick man , “ Friend , your sins are forgiven. ”
ERV	Luke	5	21	The Jewish teachers of the law and the Pharisees thought to themselves , “ Who is this man who dares to say such things ? What an insult to God ! No one but God can forgive sins. ”
ERV	Luke	5	22	But Jesus knew what they were thinking and said , “ Why do you have these questions in your minds ? 23-24 The Son of Man has power on earth to forgive sins . But how can I prove this to you ? Maybe you are thinking it was easy for me to say , ‘ Your sins are forgiven. ’ There ’ s no proof that it really happened . But what if I say to the man , ‘ Stand up and walk ’ ? Then you will be able to see that I really have this power. ” So Jesus said to the paralyzed man , “ I tell you , stand up ! Take your mat and go home ! ”
ERV	Luke	5	25	The man immediately stood up in front of everyone . He picked up his mat and walked home , praising God .
ERV	Luke	5	26	Everyone was completely amazed and began to praise God . They were filled with great respect for God ’ s power . They said , “ Today we saw amazing things ! ” Levi ( Matthew ) Follows Jesus ( D )
ERV	Luke	5	27	After this Jesus went out and saw a tax collector sitting at his place for collecting taxes . His name was Levi . Jesus said to him , “ Follow me ! ”
ERV	Luke	5	28	Levi got up , left everything , and followed Jesus .
ERV	Luke	5	29	Then Levi gave a big dinner at his house for Jesus . At the table there were many tax collectors and some other people too .
ERV	Luke	5	30	But the Pharisees and those who taught the law for the Pharisees began to complain to the followers of Jesus , “ Why do you eat and drink with tax collectors and other sinners ? ”
ERV	Luke	5	31	Jesus answered them , “ It is the sick people who need a doctor , not those who are healthy .
ERV	Luke	5	32	I have not come to ask good people to change . I have come to ask sinners to change the way they live. ” Jesus Is Not Like Other Religious Leaders ( E )
ERV	Luke	5	33	They said to Jesus , “ John ’ s followers often fast and pray , the same as the followers of the Pharisees . But your followers eat and drink all the time. ”
ERV	Luke	5	34	Jesus said to them , “ At a wedding you can ’ t ask the friends of the bridegroom to be sad and fast while he is still with them .
ERV	Luke	5	35	But the time will come when the groom will be taken away from them . Then his friends will fast. ”
ERV	Luke	5	36	Jesus told them this story : “ No one takes cloth off a new coat to cover a hole in an old coat . That would ruin the new coat , and the cloth from the new coat would not be the same as the old cloth .
ERV	Luke	5	37	Also , no one ever pours new wine into old wineskins . The new wine would break them . The wine would spill out , and the wineskins would be ruined .
ERV	Luke	5	38	You always put new wine into new wineskins .
ERV	Luke	5	39	No one who drinks old wine wants new wine . They say , ‘ The old wine is just fine . ’ ”
ERV	Luke	6	6	On another Sabbath day Jesus went into the synagogue and taught the people . A man with a crippled right hand was there .
ERV	Luke	6	2	Some Pharisees said , “ Why are you doing that ? It is against the Law of Moses to do that on the Sabbath day. ”
ERV	Luke	6	3	Jesus answered , “ You have read about what David did when he and the people with him were hungry .
ERV	Luke	6	4	David went into God ’ s house . He took the bread that was offered to God and ate it . And he gave some of the bread to the people with him . This was against the Law of Moses , which says that only the priests can eat that bread. ”
ERV	Luke	6	5	Then Jesus said to the Pharisees , “ The Son of Man is Lord over the Sabbath day. ” Jesus Heals a Man on the Sabbath Day ( B )
ERV	Luke	6	7	The teachers of the law and the Pharisees were watching Jesus closely . They were waiting to see if he would heal on the Sabbath day . They wanted to see him do something wrong so that they could accuse him .
ERV	Luke	6	8	But Jesus knew what they were thinking . He said to the man with the crippled hand , “ Get up and stand here where everyone can see. ” The man got up and stood there .
ERV	Luke	6	9	Then Jesus said to them , “ I ask you , which is the right thing to do on the Sabbath day : to do good or to do evil ? Is it right to save a life or to destroy one ? ”
ERV	Luke	6	10	Jesus looked around at all of them and then said to the man , “ Hold out your hand. ” The man held out his hand , and it was healed .
ERV	Luke	6	11	The Pharisees and the teachers of the law got so mad they couldn ’ t think straight . They talked to each other about what they could do to Jesus . Jesus Chooses His Twelve Apostles ( C )
ERV	Luke	6	12	A few days later , Jesus went out to a mountain to pray . He stayed there all night praying to God .
ERV	Luke	6	13	The next morning he called his followers . He chose twelve of them and called them apostles . These are the ones he chose :
ERV	Luke	6	14	Simon ( Jesus named him Peter ) , Andrew , brother of Peter , James , John , Philip , Bartholomew ,
ERV	Luke	6	15	Matthew , Thomas , James , the son of Alphaeus , Simon , called the Zealot ,
ERV	Luke	6	16	Judas , the son of James , Judas Iscariot ( the one who turned against Jesus ) . Jesus Teaches and Heals the People ( D )
ERV	Luke	6	17	Jesus and the apostles came down from the mountain . Jesus stood on a flat place . A large crowd of his followers was there . Also , there were many people from all around Judea , Jerusalem , and the seacoast cities of Tyre and Sidon .
ERV	Luke	6	18	They all came to hear Jesus teach and to be healed of their sicknesses . He healed the people who were troubled by evil spirits .
ERV	Luke	6	19	Everyone was trying to touch him , because power was coming out from him . Jesus healed them all .
ERV	Luke	6	20	Jesus looked at his followers and said , “ Great blessings belong to you who are poor . God ’ s kingdom belongs to you .
ERV	Luke	6	21	Great blessings belong to you who are hungry now . You will be filled . Great blessings belong to you who are crying now . You will be happy and laughing .
ERV	Luke	6	22	“ People will hate you because you belong to the Son of Man . They will make you leave their group . They will insult you . They will think it is wrong even to say your name . When these things happen , know that great blessings belong to you .
ERV	Luke	6	23	You can be happy then and jump for joy , because you have a great reward in heaven . The ancestors of those people did the same things to the prophets .
ERV	Luke	6	24	“ But how bad it will be for you rich people , because you had your easy life .
ERV	Luke	6	25	How bad it will be for you people who are full now , because you will be hungry . How bad it will be for you people who are laughing now , because you will be sad and cry .
ERV	Luke	6	26	“ How bad it is when everyone says nothing but good about you . Just look at the false prophets . Their ancestors always said good things about them . Love Your Enemies ( E )
ERV	Luke	6	27	“ But I say to you people who are listening to me , love your enemies . Do good to those who hate you .
ERV	Luke	6	28	Ask God to bless the people who ask for bad things to happen to you . Pray for the people who are mean to you .
ERV	Luke	6	29	If someone hits you on the side of your face , let them hit the other side too . If someone takes your coat , don ’ t stop them from taking your shirt too .
ERV	Luke	6	30	Give to everyone who asks you for something . When someone takes something that is yours , don ’ t ask for it back .
ERV	Luke	6	31	Do for others what you want them to do for you .
ERV	Luke	6	32	“ If you love only those who love you , should you get any special praise for doing that ? No , even sinners love those who love them !
ERV	Luke	6	33	If you do good only to those who do good to you , should you get any special praise for doing that ? No , even sinners do that !
ERV	Luke	6	34	If you lend things to people , always expecting to get something back , should you get any special praise for that ? No , even sinners lend to other sinners so that they can get back the same amount !
ERV	Luke	6	35	“ I ’ m telling you to love your enemies and do good to them . Lend to people without expecting to get anything back . If you do this , you will have a great reward . You will be children of the Most High God . Yes , because God is good even to the people who are full of sin and not thankful .
ERV	Luke	6	36	Give love and mercy the same as your Father gives love and mercy . Be Careful About Criticizing Others ( F )
ERV	Luke	6	37	“ Don ’ t judge others , and God will not judge you . Don ’ t condemn others , and you will not be condemned . Forgive others , and you will be forgiven .
ERV	Luke	6	38	Give to others , and you will receive . You will be given much . It will be poured into your hands—more than you can hold . You will be given so much that it will spill into your lap . The way you give to others is the way God will give to you. ”
ERV	Luke	6	39	Jesus told them this story : “ Can a blind man lead another blind man ? No . Both of them will fall into a ditch .
ERV	Luke	6	40	Students are not better than their teacher . But when they have been fully taught , they will be like their teacher .
ERV	Luke	6	41	“ Why do you notice the small piece of dust that is in your friend ’ s eye , but you don ’ t see the big piece of wood that is in your own eye ?
ERV	Luke	6	42	You say to your friend , ‘ Let me get that little piece of dust out of your eye. ’ Why do you say this ? Can ’ t you see that big piece of wood in your own eye ? You are a hypocrite . First , take the wood out of your own eye . Then you will see clearly to get the dust out of your friend ’ s eye . Only Good Trees Produce Good Fruit ( G )
ERV	Luke	6	43	“ A good tree does not produce bad fruit . And a bad tree does not produce good fruit .
ERV	Luke	6	44	Every tree is known by the kind of fruit it produces . You won ’ t find figs on thorny weeds . And you can ’ t pick grapes from thornbushes !
ERV	Luke	6	45	Good people have good things saved in their hearts . That ’ s why they say good things . But those who are evil have hearts full of evil , and that ’ s why they say things that are evil . What people say with their mouths comes from what fills their hearts . Two Kinds of People ( H )
ERV	Luke	6	46	“ Why do you call me , ‘ Lord , Lord , ’ but you don ’ t do what I say ?
ERV	Luke	6	47	The people who come to me , who listen to my teachings and obey them—I will show you what they are like :
ERV	Luke	6	48	They are like a man building a house . He digs deep and builds his house on rock . The floods come , and the water crashes against the house . But the flood can not move the house , because it was built well .
ERV	Luke	6	49	“ But the people who hear my words and do not obey are like a man who builds a house without preparing a foundation . When the floods come , the house falls down easily and is completely destroyed . ”
ERV	Luke	7	7	That is why I did not come to you myself . You need only to give the order , and my servant will be healed .
ERV	Luke	7	2	In Capernaum there was an army officer . He had a servant who was very sick ; he was near death . The officer loved the servant very much .
ERV	Luke	7	3	When he heard about Jesus , he sent some older Jewish leaders to him . He wanted the men to ask Jesus to come and save the life of his servant .
ERV	Luke	7	4	The men went to Jesus . They begged Jesus to help the officer . They said , “ This officer is worthy to have your help .
ERV	Luke	7	5	He loves our people and he built the synagogue for us. ”
ERV	Luke	7	6	So Jesus went with them . He was coming near the officer ’ s house when the officer sent friends to say , “ Lord , you don ’ t need to do anything special for me . I am not good enough for you to come into my house .
ERV	Luke	7	8	I know this because I am a man under the authority of other men . And I have soldiers under my authority . I tell one soldier , ‘ Go , ’ and he goes . And I tell another soldier , ‘ Come , ’ and he comes . And I say to my servant , ‘ Do this , ’ and my servant obeys me. ”
ERV	Luke	7	9	When Jesus heard this , he was amazed . He turned to the people following him and said , “ I tell you , this is the most faith I have seen anywhere , even in Israel. ”
ERV	Luke	7	10	The group that was sent to Jesus went back to the house . There they found that the servant was healed . Jesus Brings a Woman ’ s Son Back to Life
ERV	Luke	7	11	The next day Jesus and his followers went to a town called Nain . A big crowd was traveling with them .
ERV	Luke	7	12	When Jesus came near the town gate , he saw some people carrying a dead body . It was the only son of a woman who was a widow . Walking with her were many other people from the town .
ERV	Luke	7	13	When the Lord saw the woman , he felt very sorry for her and said , “ Don ’ t cry. ”
ERV	Luke	7	14	He walked to the open coffin and touched it . The men who were carrying the coffin stopped . Jesus spoke to the dead son : “ Young man , I tell you , get up ! ”
ERV	Luke	7	15	Then the boy sat up and began to talk , and Jesus gave him back to his mother .
ERV	Luke	7	16	Everyone was filled with fear . They began praising God and said , “ A great prophet is here with us ! ” and “ God is taking care of his people. ”
ERV	Luke	7	17	This news about Jesus spread all over Judea and to all the other places around there . John Sends Men to Ask Jesus a Question ( B )
ERV	Luke	7	18	John ’ s followers told him about all these things . John called for two of his followers .
ERV	Luke	7	19	He sent them to the Lord to ask , “ Are you the one we heard was coming , or should we wait for someone else ? ”
ERV	Luke	7	20	So the men came to Jesus . They said , “ John the Baptizer sent us to you with this question : ‘ Are you the one who is coming , or should we wait for someone else ? ’ ”
ERV	Luke	7	21	Right then Jesus healed many people of their sicknesses and diseases . He healed those who had evil spirits and made many who were blind able to see again .
ERV	Luke	7	22	Then he said to John ’ s followers , “ Go tell John what you have seen and heard : The blind can see . The crippled can walk . People with leprosy are healed . The deaf can hear . The dead are brought back to life . And the Good News is being told to the poor .
ERV	Luke	7	23	Great blessings belong to those who don ’ t have a problem accepting me. ”
ERV	Luke	7	24	When John ’ s followers left , Jesus began talking to the people about John : “ What did you people go out into the desert to see ? Someone who is weak , like a stem of grass [ a ] blowing in the wind ?
ERV	Luke	7	25	Really , what did you expect to see ? Someone dressed in fine clothes ? Of course not . People who wear fancy clothes and live in luxury are all in kings ’ palaces .
ERV	Luke	7	26	So what did you go out to see ? A prophet ? Yes , John is a prophet . But I tell you , he is more than that .
ERV	Luke	7	27	This Scripture was written about him : ‘ Listen ! I will send my messenger ahead of you . He will prepare the way for you. ’ ( C )
ERV	Luke	7	28	I tell you , no one ever born is greater than John . But even the least important person in God ’ s kingdom is greater than John. ”
ERV	Luke	7	29	( When the people heard this , they all agreed that God ’ s teaching was good . Even the tax collectors agreed . These were the people who were baptized by John .
ERV	Luke	7	30	But the Pharisees and experts in the law refused to accept God ’ s plan for themselves ; they did not let John baptize them . )
ERV	Luke	7	31	“ What shall I say about the people of this time ? What can I compare them to ? What are they like ?
ERV	Luke	7	32	They are like children sitting in the marketplace . One group of children calls to the other children and says , ‘ We played flute music for you , but you did not dance ; we sang a sad song , but you did not cry. ’
ERV	Luke	7	33	John the Baptizer came and did not eat the usual food or drink wine . And you say , ‘ He has a demon inside him. ’
ERV	Luke	7	34	The Son of Man came eating and drinking . And you say , ‘ Look at him ! He eats too much and drinks too much wine ! He is a friend of tax collectors and other sinners ! ’
ERV	Luke	7	35	But wisdom is shown to be right by those who accept it. ” Simon the Pharisee
