estilo	livro	capitulo	versiculo	texto
NBV	Lucas	5	24	Pues voy a demostrarles que el Hijo del hombre tiene autoridad en la tierra para perdonar pecados . Entonces se dirigió al paralítico y le dijo : ―Levántate , toma tu camilla y vete a tu casa .
NBV	Lucas	5	25	En ese mismo instante , ante los ojos de todos , el hombre tomó la camilla en la que había estado acostado y se fue a su casa alabando a Dios .
NBV	Lucas	5	26	Todos quedaron asombrados y comenzaron también a alabar a Dios . Y llenos de temor , decían : ―Hoy hemos visto cosas maravillosas . Llamamiento de Leví
NBV	Lucas	5	27	Después de esto salió Jesús y vio a un hombre llamado Leví que era recaudador de impuestos . Estaba sentado a la mesa donde cobraba . Jesús le dijo : ―Sígueme .
NBV	Lucas	5	28	Leví se levantó , dejó todo y lo siguió .
NBV	Lucas	5	29	Luego Leví le ofreció a Jesús un gran banquete en su casa . También invitó a muchos de los recaudadores de impuestos y a otras personas .
NBV	Lucas	5	30	Los fariseos y los maestros de la ley que pertenecían a su mismo grupo , se molestaron con los discípulos de Jesús y les dijeron : ¿Por qué comen y beben ustedes con recaudadores de impuestos y con pecadores ?
NBV	Lucas	5	31	Jesús les contestó : ―Los que están sanos no necesitan médico , sino los enfermos .
NBV	Lucas	5	32	Yo no he venido a llamar a los justos para que se arrepientan , sino a los pecadores . Le preguntan a Jesús sobre el ayuno
NBV	Lucas	5	33	Algunos le dijeron a Jesús : ―Los discípulos de Juan y los discípulos de los fariseos ayunan y oran mucho , pero los tuyos se la pasan comiendo y bebiendo .
NBV	Lucas	5	34	Jesús les respondió : —¿Acaso pueden ustedes hacer que los invitados a una boda ayunen mientras el novio está con ellos ?
NBV	Lucas	5	35	Va llegar el día en que les quiten al novio y entonces sí ayunarán .
NBV	Lucas	5	36	Y les contó esta parábola : ―Nadie le corta un pedazo de tela a un vestido nuevo para remendar un vestido viejo . Si lo hace , echa a perder el vestido nuevo , y el retazo nuevo no se verá bien en el vestido viejo .
NBV	Lucas	5	37	Tampoco nadie echa vino nuevo en odres viejos . Si lo hace , el vino nuevo hará que revienten los odres , el vino se derramará y los odres se echarán a perder .
NBV	Lucas	5	38	Por eso , el vino nuevo se debe echar en odres nuevos .
NBV	Lucas	5	39	Y cuando alguien probó el vino viejo , ya no quiere beber el nuevo , porque dice : “ El añejo es mejor ” . Nueva Biblia Viva , ©
NBV	Lucas	5	2006	,
NBV	Lucas	5	2008	por Biblica , Inc.® Usado con permiso de Biblica , Inc.® Reservados todos los derechos en todo el mundo .
NBV	Lucas	6	6	Otro sábado , entró en la sinagoga y comenzó a enseñar . Y había allí un hombre que tenía la mano derecha paralizada .
NBV	Lucas	6	2	Entonces unos fariseos les dijeron : ―¿Por qué hacen ustedes lo que está prohibido hacer en sábado ?
NBV	Lucas	6	3	Jesús les contestó : ―¿No han leído ustedes lo que hizo David cuando él y sus hombres tuvieron hambre ?
NBV	Lucas	6	4	Entró en la casa de Dios , tomó los panes que estaban consagrados a Dios , que sólo a los sacerdotes se les permitía comer , y comieron él y sus hombres .
NBV	Lucas	6	5	Y añadió : ―El Hijo del hombre es Señor aun del sábado .
NBV	Lucas	6	7	Como los maestros de la ley y los fariseos vigilaban a Jesús tratando de encontrar algún motivo para acusarlo , querían ver si sanaba en sábado .
NBV	Lucas	6	8	Aunque Jesús sabía lo que estaban pensando , llamó al hombre de la mano paralizada y le dijo : ―Levántate y ponte en medio de todos . El hombre hizo como Jesús le había indicado y Jesús les dijo a los otros :
NBV	Lucas	6	9	―Les voy a hacer una pregunta . ¿Qué es lo que está permitido hacer en sábado : el bien o el mal , salvar una vida o destruirla ?
NBV	Lucas	6	10	Entonces Jesús miró a todos los que lo rodeaban y le dijo al hombre : ―Extiende tu mano . Él la extendió , y su mano le quedó sana .
NBV	Lucas	6	11	Pero los que querían acusarlo se llenaron de ira y comenzaron a hacer planes contra Jesús . Los doce apóstoles
NBV	Lucas	6	12	En aquellos días se fue Jesús a la montaña y pasó toda la noche orando a Dios .
NBV	Lucas	6	13	Al amanecer , llamó a sus discípulos y entre ellos escogió a doce , a los que llamó apóstoles :
NBV	Lucas	6	14	Simón ( a quien le puso el nombre de Pedro ) y su hermano Andrés , Jacobo , Juan , Felipe , Bartolomé ,
NBV	Lucas	6	15	Mateo , Tomás , Jacobo hijo de Alfeo , Simón ( al que llamaban Zelote ) ,
NBV	Lucas	6	16	Judas hijo de Jacobo , y Judas Iscariote ( que fue el que lo traicionó ) . Bendiciones y ayes
NBV	Lucas	6	17	Jesús bajó de la montaña con ellos y se detuvo en un lugar llano . Allí lo esperaban muchos de sus discípulos y mucha gente de toda Judea , de Jerusalén y de la costa de Tiro y Sidón .
NBV	Lucas	6	18	Habían llegado para oírlo y para que los sanara de sus enfermedades . También los que eran atormentados por espíritus malos quedaban sanos .
NBV	Lucas	6	19	Todo el mundo quería tocar a Jesús , porque de él salía poder que los sanaba a todos .
NBV	Lucas	6	20	Él entonces miró a sus discípulos y les dijo : « Dichosos ustedes los pobres , porque el reino de Dios les pertenece .
NBV	Lucas	6	21	» Dichosos ustedes los que ahora pasan hambre , porque tendrán pan en abundancia . Dichosos ustedes los que ahora lloran , porque después reirán .
NBV	Lucas	6	22	» Dichosos ustedes cuando los odien , cuando los desprecien , los insulten y hablen mal de ustedes por causa del Hijo del hombre .
NBV	Lucas	6	23	» Alégrense en ese día , llénense de gozo , porque hay una gran recompensa para ustedes en el cielo .
NBV	Lucas	6	24	» Pero , ¡qué tristeza para ustedes los ricos , porque ya han recibido su consuelo !
NBV	Lucas	6	25	» ¡Qué tristeza para ustedes los que ahora tienen en abundancia , porque pasarán hambre ! ¡Qué tristeza para ustedes los que ahora ríen , porque luego se quejarán y llorarán !
NBV	Lucas	6	26	» ¡Qué tristeza cuando a ustedes todos los elogien ! Porque los antepasados de los que ahora los elogian , elogiaron de la misma manera a los falsos profetas . El amor a los enemigos
NBV	Lucas	6	27	» Pero a ustedes que me escuchan les digo : Amen a sus enemigos , hagan bien a quienes los odian ,
NBV	Lucas	6	28	bendigan a quienes los maldicen , oren por quienes los maltratan .
NBV	Lucas	6	29	Si alguien te pega en una mejilla , deja que te pegue también en la otra . Si alguien te quita la camisa , deja que se lleve también el abrigo .
NBV	Lucas	6	30	A todo el que te pida , dale , y si alguien te quita lo que es tuyo , no le pidas que te lo devuelva .
NBV	Lucas	6	31	Traten a los demás como a ustedes les gustaría que ellos los traten .
NBV	Lucas	6	32	Si aman sólo a quienes los aman , ¿qué mérito tiene eso ? Lo mismo hacen los pecadores .
NBV	Lucas	6	33	Y si ustedes sólo le hacen bien a quien les hacen bien , ¿qué mérito tienen ustedes ? Los pecadores lo hacen así .
NBV	Lucas	6	34	Y si ustedes les dan prestado sólo a los que pueden darles algo , ¿qué mérito tienen ustedes ? Los pecadores se prestan unos a otros esperando recibir el mismo trato .
NBV	Lucas	6	35	» Ustedes amen a sus enemigos , háganles el bien y préstenles sin esperar nada a cambio . Si lo hacen tendrán una gran recompensa y serán hijos del Altísimo , porque él es bueno tanto con los ingratos como con los malos .
NBV	Lucas	6	36	Ustedes sean compasivos , así como su Padre es compasivo . El juzgar a los demás
NBV	Lucas	6	37	» No juzguen a los demás y así no los juzgarán a ustedes . No condenen a los demás y no los condenarán a ustedes . Perdonen , y serán perdonados .
NBV	Lucas	6	38	Den , y les darán a ustedes ; es más , les echarán en el regazo una medida llena , apretada , sacudida y repleta . El principio es este : con la medida con la que midan a los demás los medirán a ustedes » .
NBV	Lucas	6	39	También les contó esta parábola : « ¿Acaso puede un ciego guiar a otro ciego ? ¿No caerán los dos en un hoyo ?
NBV	Lucas	6	40	El discípulo no sabe más que su maestro , pero todo discípulo que ha completado sus estudios puede llegar a igualar a su maestro .
NBV	Lucas	6	41	» ¿Por qué te fijas en la paja que está en el ojo de tu hermano y no te fijas en la viga que tienes en el tuyo ?
NBV	Lucas	6	42	¿Cómo te atreves a decirle a tu hermano : “ Hermano , déjame sacarte la paja que tienes en tu ojo ” , si tú no te das cuenta de la viga que tienes en el tuyo ? ¡Hipócrita ! Saca primero la viga que tienes en tu ojo , y entonces podrás ver con claridad para sacar la paja del ojo de tu hermano . El árbol y su fruto
NBV	Lucas	6	43	» Ningún árbol bueno da fruto malo , ni ningún árbol malo da fruto bueno .
NBV	Lucas	6	44	Cada árbol se conoce por el fruto que produce . De los espinos no se pueden recoger higos ni de las zarzas se cosechan uvas .
NBV	Lucas	6	45	El hombre que es bueno hace el bien , porque en su corazón tiene un tesoro de bondad . Pero el que es malo hace el mal , porque eso es lo que llena su corazón . De lo que abunda en su corazón es de lo que habla su boca . El prudente y el insensato
NBV	Lucas	6	46	» ¿Por qué me llaman “ Señor , Señor ” , si no me obedecen ?
NBV	Lucas	6	47	Les voy a decir a quién se parece todo el que viene a mí , oye lo que enseño y me obedece :
NBV	Lucas	6	48	Se parece a un hombre que construyó su casa sobre la roca , cavó muy hondo y puso allí los cimientos . Cuando vino una inundación , la corriente de agua azotó la casa , pero ni siquiera la movió porque estaba bien construida .
NBV	Lucas	6	49	Pero el que oye lo que enseño y no me obedece se parece al hombre que construyó su casa sobre tierra y sin cimientos . Cuando la corriente de agua la azotó , la casa se derrumbó y quedó echa pedazos » . Nueva Biblia Viva , ©
NBV	Lucas	6	2006	,
NBV	Lucas	6	2008	por Biblica , Inc.® Usado con permiso de Biblica , Inc.® Reservados todos los derechos en todo el mundo .
NBV	Lucas	7	7	Por eso no fui yo mismo a buscarte . Yo sé que con una sola palabra que digas , mi siervo sanará ,
NBV	Lucas	7	2	Allí vivía un capitán del ejército romano que tenía un siervo al que estimaba mucho . Y ese siervo estaba enfermo , al borde de la muerte .
NBV	Lucas	7	3	El capitán oyó hablar de Jesús y mandó a varios ancianos de los judíos a pedirle que fuera y sanara a su siervo .
NBV	Lucas	7	4	Al llegar ellos ante Jesús , le suplicaron : ―Ese hombre merece que hagas lo que te pide .
NBV	Lucas	7	5	Ama tanto a nuestra nación que nos construyó una sinagoga .
NBV	Lucas	7	6	Jesús fue con ellos . Y cuando ya estaba cerca de la casa , el capitán mandó a unos amigos a decirle : ―Señor , no te molestes , pues no merezco que entres en mi casa .
NBV	Lucas	7	8	pues yo mismo estoy acostumbrado a obedecer las órdenes de mis superiores y también a dar ordenes a mis soldados . Si yo le digo a uno : “ Ve ” él va , y si le digo al otro : “ Ven ” él viene . Y si le digo a mi siervo : “ Haz esto ” , él lo hace .
NBV	Lucas	7	9	Jesús , al oír aquel mensaje se asombró , y mirando a la gente que lo seguía dijo : ―Ni siquiera en Israel he encontrado una fe tan grande .
NBV	Lucas	7	10	Cuando los enviados regresaron a la casa , encontraron sano al siervo . Jesús resucita al hijo de una viuda
NBV	Lucas	7	11	Poco después , Jesús , acompañado de mucha gente y de sus discípulos , se dirigió a un pueblo llamado Naín .
NBV	Lucas	7	12	Cuando se acercaba a las puertas del pueblo , vio que llevaban a enterrar a un muerto . Se trataba del único hijo de una viuda , a quien acompañaba mucha gente del pueblo .
NBV	Lucas	7	13	Al verla el Señor , tuvo compasión de ella y le dijo : ―No llores .
NBV	Lucas	7	14	Se acercó luego y tocó la camilla . Los que la llevaban se detuvieron , y Jesús dijo : ―¡Joven , te ordeno que te levantes !
NBV	Lucas	7	15	Entonces el muerto se levantó y comenzó a hablar , y Jesús se lo entregó a su madre .
NBV	Lucas	7	16	La gente se llenó de miedo y , alabando a Dios , decía : ―Un gran profeta ha surgido entre nosotros . Dios ha venido a ayudar a su pueblo .
NBV	Lucas	7	17	Lo que Jesús había hecho se supo por toda Judea y sus alrededores . Jesús y Juan el Bautista
NBV	Lucas	7	18	Los discípulos de Juan le contaron todas estas cosas . Él llamó a dos de ellos
NBV	Lucas	7	19	y los mandó a preguntarle a Jesús : ―¿Eres tú el que ha de venir o debemos esperar a otro ?
NBV	Lucas	7	20	Cuando ellos se acercaron a Jesús , le dijeron : ―Juan el Bautista nos envió a preguntarte : ¿Eres tú el que ha de venir o debemos esperar a otro ?
NBV	Lucas	7	21	En ese momento Jesús sanó a muchos que estaban enfermos o sufriendo , a personas que tenían espíritus malos y a muchos ciegos , a los que les dio la vista .
NBV	Lucas	7	22	Luego les respondió : ―Vayan y cuéntenle a Juan lo que han visto y oído : los ciegos ven , los cojos andan , los leprosos quedan sanos , los sordos oyen , los muertos resucitan y a los pobres se les anuncian las buenas nuevas .
NBV	Lucas	7	23	¡Y dichoso el que no tropiece por causa de mí !
NBV	Lucas	7	24	Cuando se fueron los discípulos de Juan , Jesús comenzó a hablarle a la gente acerca de Juan : « Ustedes , ¿qué salieron a ver al desierto ? ¿Una caña sacudida por el viento ?
NBV	Lucas	7	25	Y si no , ¿qué salieron a ver ? ¿A un hombre vestido con ropa lujosa ? No , pues los que visten ropas lujosas y viven en placeres están en los palacios de los reyes .
NBV	Lucas	7	26	Entonces , ¿qué salieron a ver ? ¿A un profeta ? Sí , y a alguien que es más que profeta .
NBV	Lucas	7	27	Él es de quien la Escritura dice : “ Voy a enviar mi mensajero delante de ti , él te preparará el camino ” .
NBV	Lucas	7	28	Les digo que entre todos los hombres no hay otro más grande que Juan . Sin embargo , el más pequeño en el reino de Dios es más grande que él » .
NBV	Lucas	7	29	Todo el pueblo , hasta los que cobraban impuestos , al oír esto reconocieron que lo que Dios pide es justo e hicieron que Juan los bautizara .
NBV	Lucas	7	30	Pero los fariseos y los maestros de la ley no quisieron que Juan los bautizara , y de esta manera rechazaron el propósito que Dios tenía para ellos .
NBV	Lucas	7	31	« Entonces , ¿con qué compararé a la gente de esta generación ? ¿A quién se parecen ?
NBV	Lucas	7	32	Se parecen a los niños que se sientan en la plaza y les gritan a otros niños : “ Tocamos la flauta , y ustedes no bailaron ; cantamos canciones tristes , y ustedes no lloraron ” .
NBV	Lucas	7	33	Vino Juan el Bautista , que no come pan ni bebe vino , y ustedes dicen que tiene un demonio .
NBV	Lucas	7	34	Luego vino el Hijo del hombre , que come y bebe , y ustedes dicen que es un glotón y un borracho , que es amigo de recaudadores de impuestos y de pecadores .
NBV	Lucas	7	35	Pero la sabiduría se demuestra por los que la siguen » . Una mujer pecadora unge a Jesús
NBV	Lucas	7	36	Un fariseo invitó a Jesús a comer . Él fue a la casa del fariseo y se sentó a la mesa .
NBV	Lucas	7	37	Entonces una mujer que vivía en aquel pueblo y tenía mala fama , se enteró de que Jesús estaba comiendo en aquella casa . La mujer llegó allí con un frasco de alabastro lleno de perfume .
NBV	Lucas	7	38	Se colocó , llorando , a los pies de Jesús , y con sus lágrimas se los mojaba . Luego se los secaba con sus cabellos , se los besaba y se los ungía con el perfume .
NBV	Lucas	7	39	Cuando el fariseo que había invitado a Jesús vio esto pensó : « Si este hombre fuera profeta , sabría que lo está tocando una mujer que tiene mala fama » .
NBV	Lucas	7	40	Entonces Jesús le dijo : ―Simón , tengo algo que decirte . Él respondió : ―Dime , Maestro .
NBV	Lucas	7	41	―Dos hombres le debían dinero a un prestamista . Uno le debía quinientas monedas de plata , y el otro cincuenta .
NBV	Lucas	7	42	Como ellos no tenían con qué pagarle , les perdonó a los dos la deuda . Ahora dime , ¿cuál de los dos lo amará más ?
NBV	Lucas	7	43	Simón contestó : ―Supongo que el hombre al que más le perdonó . Jesús le dijo : ―Haz juzgado bien .
NBV	Lucas	7	44	Luego , mirando a la mujer le dijo a Simón : ―¿Ves a esta mujer ? Cuando entré en tu casa , no me diste agua para mis pies , pero ella me ha lavado los pies con sus lágrimas y me los ha secado con sus cabellos .
NBV	Lucas	7	45	Tú no me saludaste con un beso , pero ella desde que entré , no ha dejado de besarme los pies .
NBV	Lucas	7	46	Tú no me ungiste la cabeza con aceite , pero ella me ungió los pies con perfume .
NBV	Lucas	7	47	Por eso te digo que ella ama mucho porque sus muchos pecados le han sido perdonados . Pero al que se le perdonan pocos pecados , poco ama .
NBV	Lucas	7	48	Entonces Jesús le dijo a la mujer : ―Tus pecados ya están perdonados .
NBV	Lucas	7	49	Los demás invitados comenzaron a preguntarse : « ¿Quién es este , que hasta perdona pecados ? » .
NBV	Lucas	7	50	Jesús también le dijo a la mujer : ―Tu fe te ha salvado ; vete tranquila . Nueva Biblia Viva , ©
NBV	Lucas	7	2006	,
NBV	Lucas	7	2008	por Biblica , Inc.® Usado con permiso de Biblica , Inc.® Reservados todos los derechos en todo el mundo .
NBV	Lucas	8	8	Pero otra parte cayó en buena tierra , brotó , creció y produjo por cada semilla cien granos » . Cuando terminó de hablar dijo con voz fuerte : « El que tenga oídos para oír , que oiga » .
NBV	Lucas	8	2	y algunas mujeres a las que él había sanado de espíritus malignos y de diferentes enfermedades . Entre ellas estaba María , a la que llamaban Magdalena , de la que habían salido siete demonios .
NBV	Lucas	8	3	También estaban Juana , que era esposa de Cuza , el administrador de Herodes , Susana y muchas otras que los ayudaban con lo que tenían .
NBV	Lucas	8	4	Mucha gente salió de los pueblos para ver a Jesús , y cuando todos estaban reunidos , él les contó esta parábola :
NBV	Lucas	8	5	« Un sembrador salió a sembrar . Al sembrar la semilla , una parte cayó junto al camino , la pisotearon y los pájaros se la comieron .
NBV	Lucas	8	6	Otra parte cayó sobre las piedras ; esa semilla brotó , pero por falta de humedad se secó .
NBV	Lucas	8	7	Otra parte cayó entre los espinos y brotó , pero los espinos la ahogaron y no la dejaron crecer .
NBV	Lucas	8	9	Luego sus discípulos le preguntaron el significado de esa parábola .
NBV	Lucas	8	10	Él les contestó : « A ustedes se les ha permitido conocer los secretos del reino de Dios , pero a los demás les hablo por medio de parábolas para que , “ aunque miren , no vean y , aunque oigan , no entiendan ” .
NBV	Lucas	8	11	Esto es lo que significa la parábola : La semilla representa la palabra de Dios .
NBV	Lucas	8	12	Las que cayeron junto al camino representan a los que oyen , pero luego viene el diablo y les quita la palabra del corazón , para que no crean y se salven .
NBV	Lucas	8	13	La que cayó sobre las piedras representa a los que oyen la palabra y la reciben con alegría , pero como no tienen raíz , creen por un tiempo y después se apartan cuando llega la prueba .
NBV	Lucas	8	14	La que cayó entre los espinos representa a los que oyen , pero después de un tiempo los ahogan las preocupaciones , las riquezas y los placeres de la vida , y no llegan a madurar .
NBV	Lucas	8	15	La que cayó en buena tierra representa a los que oyen la palabra con un corazón bueno y sincero . Estos la retienen y , porque perseveran , producen una buena cosecha . Una lámpara en una repisa
NBV	Lucas	8	16	» Nadie enciende una lámpara y la cubre con una olla o la pone debajo de la cama . Lo que hace es ponerla en un lugar alto para que los que entren a la casa tengan luz .
NBV	Lucas	8	17	No hay nada escondido que no llegue a descubrirse , ni hay nada secreto que no llegue a conocerse públicamente .
NBV	Lucas	8	18	Por eso , pongan mucha atención , pues al que tiene , se le dará más ; pero al que no tiene , aun lo que cree tener se le quitará » . La madre y los hermanos de Jesús
NBV	Lucas	8	19	La madre y los hermanos de Jesús fueron a verlo , pero no podían acercarse a él porque había mucha gente .
NBV	Lucas	8	20	Entonces le avisaron : ―Tu madre y tus hermanos están afuera y quieren verte .
NBV	Lucas	8	21	Pero él les contestó : —Mi madre y mis hermanos son los que oyen la palabra de Dios y la obedecen . Jesús calma la tormenta
NBV	Lucas	8	22	Un día , Jesús subió a una barca con sus discípulos y les dijo : ―Vamos al otro lado del lago . Y partieron .
NBV	Lucas	8	23	Mientras navegaban , él se quedó dormido . Entonces se desató una tormenta sobre el lago , y la barca comenzó a hundirse poniéndolos a ellos en peligro .
NBV	Lucas	8	24	Los discípulos fueron a despertar a Jesús y lo llamaron a gritos : ―¡Maestro , Maestro , nos estamos hundiendo ! Él se levantó y ordenó al viento y a las olas que se calmaran . La tormenta se detuvo y todo quedó tranquilo .
NBV	Lucas	8	25	Después les dijo a sus discípulos : ―¿Dónde está la fe de ustedes ? Ellos , llenos de temor y asombro , se decían unos a otros : « ¿Quién será este hombre que aun los vientos y el mar lo obedecen ? » . Liberación de un endemoniado
NBV	Lucas	8	26	Siguieron navegando hasta la otra orilla del lago , hasta la región de los gerasenos , frente a Galilea .
NBV	Lucas	8	27	Al bajar Jesús de la barca , un endemoniado que venía del pueblo le salió al encuentro . Este hombre desde hacía mucho tiempo andaba desnudo y no vivía en una casa sino en los sepulcros .
NBV	Lucas	8	28	Cuando vio a Jesús , lanzó un grito y cayó de rodillas ante él . Entonces dijo a gran voz : ―¿Qué quieres conmigo , Jesús , Hijo del Dios Altísimo ? ¡Te ruego que no me atormentes !
NBV	Lucas	8	29	Decía eso porque Jesús le había ordenado al espíritu maligno que saliera del hombre . Ese espíritu se había apoderado de él muchas veces . Al hombre le ponían cadenas en los pies y en las manos para sujetarlo , y lo mantenían vigilado , pero él rompía las cadenas y el demonio lo hacía huir a lugares solitarios .
NBV	Lucas	8	30	Jesús le preguntó : ―¿Cómo te llamas ? Respondió : ―Legión . Así contestó porque habían entrado en él muchos demonios .
NBV	Lucas	8	31	Estos le suplicaban que no los mandara al abismo .
NBV	Lucas	8	32	Como había en la colina muchos cerdos comiendo , los demonios le rogaron a Jesús que los dejara entrar en ellos . Y él les dio permiso .
NBV	Lucas	8	33	Cuando los demonios salieron del hombre , entraron en los cerdos . Y todos los cerdos corrieron hacia el lago por el despeñadero y se ahogaron .
NBV	Lucas	8	34	Los que cuidaban a los cerdos vieron lo que pasó y se fueron a llevar la noticia al pueblo y por los campos .
NBV	Lucas	8	35	La gente salió a ver lo que había pasado . Al llegar , encontraron a Jesús y , sentado a sus pies , al hombre del que habían salido los demonios . Cuando lo vieron vestido y en su sano juicio , se llenaron de miedo .
NBV	Lucas	8	36	Los que vieron estas cosas le contaron a la gente cómo había sido sanado el endemoniado .
NBV	Lucas	8	37	Entonces toda la gente de la región de los gerasenos le pidió a Jesús que se fuera de allí , porque todos tenían mucho miedo . En el momento en que Jesús subía a la barca para irse ,
NBV	Lucas	8	38	el hombre del que habían salido los demonios le suplicó que lo dejara acompañarlo ; pero Jesús le dijo :
NBV	Lucas	8	39	―Vuelve a tu casa y cuenta todo lo que Dios ha hecho por ti . El hombre se fue y le contó a todo el pueblo lo que Jesús había hecho por él . Una niña muerta y una mujer enferma
NBV	Lucas	8	40	Cuando Jesús regresó , la gente lo recibió con alegría , pues todos lo estaban esperando .
NBV	Lucas	8	41	En eso llegó un hombre llamado Jairo , que era jefe de la sinagoga . Se arrojó a los pies de Jesús y le suplicó que fuera a su casa ,
NBV	Lucas	8	42	porque su única hija , que tenía doce años , se estaba muriendo . Mientras Jesús iba hacia allá , la gente lo apretujaba .
NBV	Lucas	8	43	Entre la gente había una mujer que estaba enferma desde hacía doce años . Tenía derrames de sangre y nadie había podido sanarla , a pesar de haber gastado cuanto tenía en médicos .
NBV	Lucas	8	44	Ella se acercó a Jesús por detrás y le tocó el borde del manto . En ese mismo momento quedó sana .
NBV	Lucas	8	45	Jesús preguntó : ―¿Quién me tocó ? Como todos negaban haberlo tocado , Pedro le dijo : ―Maestro , es mucha la gente que te aprieta y empuja .
NBV	Lucas	8	46	Jesús respondió : ―Pero alguien me ha tocado ; lo sé porque de mí ha salido poder .
NBV	Lucas	8	47	La mujer , al verse descubierta , fue temblando y se arrojó a los pies de Jesús . Y allí , frente a toda la gente , le contó por qué lo había tocado y cómo en ese mismo momento había quedado sana .
NBV	Lucas	8	48	Le dijo Jesús : ―Hija , tu fe te ha sanado . Vete tranquila .
NBV	Lucas	8	49	Jesús estaba todavía hablando , cuando llegó alguien de la casa de Jairo , el jefe de la sinagoga , y le dijo : ―Tu hija ha muerto . No molestes más al Maestro .
NBV	Lucas	8	50	Jesús , que lo oyó , le dijo a Jairo : ―No tengas miedo ; nada más cree y ella se sanará .
NBV	Lucas	8	51	Cuando llegó a la casa de Jairo , sólo permitió que entraran con él Pedro , Juan , Jacobo y el padre y la madre de la niña ; y nadie más .
NBV	Lucas	8	52	Todos estaban llorando y lamentaban la muerte de la niña . Pero Jesús les dijo : ―¡No lloren ! Ella no está muerta , sino dormida .
NBV	Lucas	8	53	La gente empezó a burlarse de él , porque sabían que estaba muerta .
NBV	Lucas	8	54	Pero él la tomó de la mano y le dijo : ―¡Niña , levántate !
NBV	Lucas	8	55	Ella volvió a la vida y al instante se levantó . Entonces Jesús mandó que le dieran de comer .
NBV	Lucas	8	56	Los padres estaban asombrados , pero él les ordenó que no contaran a nadie lo que había sucedido . Nueva Biblia Viva , ©
NBV	Lucas	8	2006	,
NBV	Lucas	8	2008	por Biblica , Inc.® Usado con permiso de Biblica , Inc.® Reservados todos los derechos en todo el mundo .
NBV	Lucas	9	9	Pero Herodes dijo : « Yo mismo mandé que a Juan le cortaran la cabeza . ¿Quién será entonces este , de quien oigo estas cosas ? » . Y buscaba la oportunidad de verlo . Jesús alimenta a los cinco mil
NBV	Lucas	9	2	Los envió a anunciar el reino de Dios y a sanar a los enfermos .
NBV	Lucas	9	3	Les dijo : « No lleven nada para el camino : ni bastón , ni bolsa , ni comida , ni dinero , ni más ropa que la que traen puesta .
NBV	Lucas	9	4	En la casa a la que lleguen , quédense hasta que salgan de ese pueblo .
NBV	Lucas	9	5	Si en algún pueblo no quieren recibirlos , al salir de allí sacúdanse el polvo de los pies como un testimonio contra ellos » .
NBV	Lucas	9	6	Entonces se fueron de pueblo en pueblo anunciando las buenas noticias y sanando a los enfermos .
NBV	Lucas	9	7	Cuando Herodes se enteró de todo lo que estaba sucediendo , quedó confundido . Es que algunos decían que Juan había resucitado .
NBV	Lucas	9	8	Otros sostenían que Elías había aparecido ; y aun otros , que había resucitado alguno de los antiguos profetas .
NBV	Lucas	9	10	Cuando los apóstoles regresaron , le contaron a Jesús lo que habían hecho . Él se los llevó sólo a ellos a un pueblo llamado Betsaida .
NBV	Lucas	9	11	Pero la gente se dio cuenta donde estaba y lo siguió . Él los recibió y les habló del reino de Dios , y sanó a los enfermos .
NBV	Lucas	9	12	Como empezaba a oscurecer , los doce se le acercaron y le dijeron : ―Despide a la gente , para que vaya a los campos y pueblos cercanos a buscar comida y alojamiento , pues aquí no hay nada .
NBV	Lucas	9	13	Jesús les dijo : ―Denles ustedes de comer . Ellos le respondieron : ―No tenemos más que cinco panes y dos pescados . Para dar de comer a toda esta gente tendríamos que ir a comprar comida .
NBV	Lucas	9	14	Había allí como cinco mil hombres . Pero Jesús dijo a sus discípulos : ―Hagan que la gente se siente en grupos de cincuenta .
NBV	Lucas	9	15	Los discípulos así lo hicieron , y todos se sentaron .
NBV	Lucas	9	16	Entonces Jesús tomó los cinco panes y los dos pescados , miró al cielo y los bendijo . Luego los partió y se los dio a los discípulos para que los repartieran a la gente .
NBV	Lucas	9	17	Todos comieron hasta quedar satisfechos ; y recogieron doce canastas con los pedazos que sobraron . La confesión de Pedro
NBV	Lucas	9	18	Un día en que Jesús estaba orando a solas , sus discípulos lo acompañaban , y él les preguntó : ―¿Quién dice la gente que soy yo ?
NBV	Lucas	9	19	Ellos le respondieron : ―Unos dicen que eres Juan el Bautista , otros que eres Elías , y otros que eres uno de los antiguos profetas que ha resucitado .
NBV	Lucas	9	20	―Y ustedes , ¿quién dicen que soy yo ? Pedro contestó : ―Eres el Cristo de Dios .
NBV	Lucas	9	21	Jesús les dio órdenes estrictas de que no le dijeran esto a nadie . Y les explicó :
NBV	Lucas	9	22	―El Hijo del hombre va a sufrir mucho y será rechazado por los ancianos , por los jefes de los sacerdotes y por los maestros de la ley . Lo van a matar , pero al tercer día resucitará .
NBV	Lucas	9	23	Entonces se dirigió a todos y les dijo : ―El que quiera ser mi discípulo debe olvidarse de sí mismo , llevar su cruz cada día y seguirme ,
NBV	Lucas	9	24	porque el que quiera salvar su vida , la perderá ; pero el que pierda su vida por causa de mí , la salvará .
NBV	Lucas	9	25	¿De qué le sirve a alguien ganar el mundo entero si se destruye a sí mismo ?
NBV	Lucas	9	26	Si alguien se avergüenza de mí y de mis palabras , el Hijo del hombre se avergonzará de él cuando venga en su gloria y en la gloria del Padre y de los santos ángeles .
